source_block,candidate_rank,work_id,text_sha256,reasons
34,9241,W3034526207,663947cad1297107455547b7e96c548bd68079603c9820b120642a551d1d37a5,"[""clear_non_english_abstract""]"
34,9277,W2892427604,65bb00a99e19e6509f36ea90e465c4023688df342edf1eb5bd82d156d831a83d,"[""clear_non_english_abstract""]"
34,9331,W4288462708,e0ec67ceb5c0653b469831889ef442d97035f43ab3a9736b07e6bb07be0024f6,"[""clear_non_english_abstract""]"
34,9333,W4405539105,d531eb2cb0feca300aee8fc3edb0ac7d99181571c71d9fcaa370a0c1358da5e6,"[""clear_non_english_abstract""]"
34,9362,W4233315048,7736c620e0b7d2171cacc5db99f946b2f1c69c0c2a7d42014918d40cdc6fa6a1,"[""non_abstract:reviewed_non_abstract_template""]"
34,9850,W2015970546,dc221bc1e303586a4391c74923622cb221705f9f1d5269bac76afee76d80ee27,"[""non_abstract:reviewed_non_abstract_template""]"
34,9869,W2096011694,25e4cfa70127bf99e9c5613ff8c896c1d5efabb45907395b6c092011dc88c2fb,"[""clear_non_english_abstract""]"
34,9929,W7137517053,a46993a001ef90a22b9ce30bfff97f5900f473daf462b56490d57f266ed72883,"[""clear_non_english_abstract""]"
34,9971,W4391926434,b30e277f4088a8d1b84a68a2142b8dbdac0d75bb0eeca03a84834a212ed2fb71,"[""clear_non_english_abstract""]"
34,9995,W3035351760,b190b3882be415b553293a6653a456ff01b1685cbfad8c501783be86d62caa5d,"[""clear_non_english_abstract""]"
35,176,W2804583730,7933cf44f17b139996768f552dc5f0870d104c22b81312ec2da370cfcd70202e,"[""clear_non_english_abstract""]"
35,239,W2320496388,d6b5c21950e43975447878864f002d1837ffa35abbdbda5fe3843a6524e37049,"[""clear_non_english_abstract""]"
35,494,W4404414322,b3016c729ce82a625fbf9ec9b904b1e51a0f6af3584157ee5e4b91dc3fafc8d9,"[""clear_non_english_abstract""]"
35,685,W2271380705,4b61244fc42c00d6ab70bb950b4ed7a7d31472f0b8948e89caff4700d583cc2b,"[""clear_non_english_abstract""]"
35,736,W2212765094,6158a762ac5dc6917625e4f99a69a8b12f9f7b079203990d338447692a24fecc,"[""clear_non_english_abstract""]"
35,828,W4388647446,667289a0293430311a97e1c006162740a487cd10a930ad33b48c82ac355eb976,"[""clear_non_english_abstract""]"
35,853,W4313054566,176dbe92d0dc0e22b708ae783f9df7d5f90404a3bc1d194d9c4e2a375b6cd22f,"[""clear_non_english_abstract""]"
35,913,W2331384491,07ed9dcabad4a6ee3062303ebef8a80eb7a3496f4b0c8a58606a5486b9ec5ef1,"[""clear_non_english_abstract""]"
35,969,W4313124346,69bcc83951050ebc49e454f70d57c03c3f8dd4d9d18eadbbf41a6441fdb08907,"[""clear_non_english_abstract""]"
35,973,W2954600867,e647caa94a209fd6e7f65f81d66e7a9e734c578f55d214eeee13bf698d952190,"[""non_abstract:reviewed_non_abstract_template""]"
35,1104,W1775281404,39d2be1a5047b0045badc2106c861460671f084b46ee1ad831caf0ddd463ae97,"[""clear_non_english_abstract""]"
35,1107,W4389318007,e0606d54474792ad535966c3c704b46ba63c5871a03b3c1d75c381c407b04dbd,"[""clear_non_english_abstract""]"
35,1138,W2071843361,fc858728a7536ef6265cb9e73c06805b8b1201dd7dbd68671b0d58c32b0f6972,"[""non_abstract:acs_webpage_instead_of_abstract""]"
35,1160,W3011594042,4825ce5addb3eb4ce7447ab825f34ebf665006df7b5fab077de35538844dfc20,"[""clear_non_english_abstract""]"
35,1194,W4312373664,947dea0e8b0d2a92078e0f812c0f0397a03d573e62ed5272bf467dc1558ab92d,"[""clear_non_english_abstract""]"
35,1283,W1987893985,27f133aad812b38ef893ddfe727aeeccdadbf77998b3f2e6a384d73187c9c982,"[""clear_non_english_abstract""]"
35,1488,W3116291326,24ec67e06c8af3c93016952c6c2dbba20a903e989d0f6a481c50245411c06c1a,"[""clear_non_english_abstract""]"
35,1623,W2978381197,6433cf80eb4717301324abd1a7f00697d16a4472c415c49b652986519a65a88c,"[""clear_non_english_abstract""]"
35,2068,W3004764403,fed55c5ed6081d852cd85ac1a6662796b19b23b1a8dd339e3eebc0e7ae6595f6,"[""clear_non_english_abstract""]"
35,2110,W4398136925,0ad366b5d49f8a184f6ab2794c9087c2bb00a8a1778410f857f12ea012ea73cd,"[""clear_non_english_abstract""]"
35,2155,W4319318985,cb7e7fc4cc5b54ad6e9234a63e7a8338921fc1b02614e0682890c3e19511fca3,"[""clear_non_english_abstract""]"
35,2324,W4403409693,51425236b653cdd398a8edffa322d6a88a291d8ccc6f376d6e20ddef5ee96939,"[""clear_non_english_abstract""]"
35,2418,W2944444270,4b45fdf16033e00b05f9833739558c0e816bd90ff6498259226c0b66d70d4c65,"[""clear_non_english_abstract""]"
35,2564,W2473349488,bc26ddea2431fadc7199701e2940606b24083c35f1f4b265c65caa96ecf3194e,"[""clear_non_english_abstract""]"
35,2747,W4399475216,10401cc46e5ae2d39a6abc226165988b241956649c510df32b952acded45d460,"[""clear_non_english_abstract""]"
35,2771,W4400678829,7a5dc2c47f85d5a4db4ccee98040d3bd832d64b6bed838bc9bd084374c0651ca,"[""clear_non_english_abstract""]"
35,2780,W4390892762,f36a9ffb6ae17accdd642ceaa54e4312c9787085ba1f894cd190af2c4061d916,"[""clear_non_english_abstract""]"
35,2810,W3184962283,688d87443b263961ebb4a8270914a50507fc11af27cad8d8f47a56dacb144ef0,"[""clear_non_english_abstract""]"
35,3331,W2326040773,1dd612344962c92f5136d31042302934489e3477993fa399f60323f6b4685ba4,"[""clear_non_english_abstract""]"
35,3477,W2059490814,674aa17a2734c2955f86fae679883af66f310d231b97d1bd012ad7ac459041ad,"[""clear_non_english_abstract""]"
35,3667,W2980044044,0c602704154738fc39bc3b7d643bf01dfac0194876f085b006e54d660c6df222,"[""clear_non_english_abstract""]"
35,3810,W4210512672,cfb71a29241dffcf5858bcc657e1b29b9c585d6dd79c9d8979bc4888d7284278,"[""clear_non_english_abstract""]"
35,4019,W2316537173,b2c7b97915e0e3bf24349edb36debc5386608034711c7e6b7c162810afacb086,"[""clear_non_english_abstract""]"
35,4027,W2779767202,353f0a422e277fb154b1863141ce4e95141bfe134b1ac240d772b587e92cffe1,"[""clear_non_english_abstract""]"
35,4138,W2171698021,be7949fc8095fdff97eb6ffd2d5a27dd5a8e4a79119698794b2dcfbaedef2724,"[""clear_non_english_abstract""]"
35,4150,W1964233993,7a54849febe977cf8ae1de0bfa1b67ebe7c857c0bf552eec0b1f5bde05a1d525,"[""clear_non_english_abstract""]"
35,4438,W4237503864,81f041fbd510b211809fe38a7692e035fc2a0813d358c1d856583f886573d394,"[""clear_non_english_abstract""]"
35,4440,W4417213327,f618467b0357efd25a10717916fe8a0dc812eadeb36261451b8097a8f1907b6b,"[""clear_non_english_abstract""]"
35,4656,W4391635296,dd9636d266efd1ca1bf0af33ed6f6e4104b2b68b497182022b6dc60e12d06bd5,"[""clear_non_english_abstract""]"
35,4724,W4385882214,ac0047eb0445ca52fb18dc73263668c84e30412eede2806aba1ee60b2d7bf13f,"[""clear_non_english_abstract""]"
35,4775,W7153952400,0ab6c052cee2f6cabcd2f7a641f786dc995b9a5c20a4ea70825b331a4711c94c,"[""clear_non_english_abstract""]"
35,4784,W4249468473,f1aafb70ec37ce977abaa2e2db3f6af6e7e16cff117478216d2fea3cba4f52fe,"[""clear_non_english_abstract""]"
35,4884,W3008778743,73b2838f4897c719a259504162fef495fd04b37aa1235bc5681e51d1e790fc6c,"[""clear_non_english_abstract""]"
35,4913,W2891164457,408a98d68eecea184a99c527061fa43dd9e0b4c8e1d951470efd54d1e6bbbbd4,"[""clear_non_english_abstract""]"
35,4916,W2071789441,63d21bd3906c5cce2277bac759fc8aed84cfdea5ba82830bf076e1045d62b3c9,"[""non_abstract:acs_webpage_instead_of_abstract""]"
35,5272,W2975370216,3a59f1cdbcc6250e48ad8ea338b6e93d6c05858407614f48df7c9c097ba5f422,"[""clear_non_english_abstract""]"
35,5315,W4323970519,456b35a63696bea549cd8f6385c3201db80dd98c2cc620cda82294cd80ea93eb,"[""clear_non_english_abstract""]"
35,5382,W4398200289,33cdd4b69e9546d9baa8f65563ec9699033e02e3d82e07805b4b473891cb22ae,"[""clear_non_english_abstract""]"
35,5448,W4391181141,1ad0ffed25d90af67ab2fb5c7ded9dacb31c1f151c50661c7802dafb2f0a90a0,"[""clear_non_english_abstract""]"
35,5474,W2607242601,5e4ef4eaaa3523b5ad2b7e97615d39bf5233510aa89902fa8b875807d0c5224a,"[""clear_non_english_abstract""]"
35,5632,W3101523689,810252a0c2af7d47f7c54128f526df2b20ca78c1c99ef453a6c2e9812af9664d,"[""clear_non_english_abstract""]"
35,5732,W2050579457,8bc43d55e602a6c34c194c27159a9c9901536f83c9a842d367234c9882233058,"[""clear_non_english_abstract""]"
35,5827,W2538915052,0f5e28b94e79c36bcda9d688fbaec7e83489c39e99d5e65b21b87a447f9c7988,"[""clear_non_english_abstract""]"
35,5850,W2980824369,f612d09403d06ba63cf4d7f42626f697ac07999cf51187e0adc860711b83690c,"[""clear_non_english_abstract""]"
35,5863,W835426876,50a6c87053283c0da578caebb7637245e40fdca9972d065ba7a5956a6d911b23,"[""clear_non_english_abstract""]"
35,6103,W4251307550,3cea6c54637de118a3e6d081f7cfd430d7660ac4371cc5fea813e66223ae4fd4,"[""clear_non_english_abstract""]"
35,6187,W4367674691,52dfdee8a60570ae4c3050ef4aa27acea10d2362692b508da7f33cd09cda05cf,"[""clear_non_english_abstract""]"
35,6333,W7132072378,798715db3c06160d7657c8b20015641a56eada9b31d1fd4c31ba779a2d469466,"[""clear_non_english_abstract""]"
35,6524,W2937362997,f4846737a5f675d4586687198215d7e29d5bb77ba628ddf26297055b97a736ed,"[""clear_non_english_abstract""]"
35,6577,W4285469829,bd2d8c4b3fda457fcd0673a317596f7a86f9c9b389837f8fc407b64c8aa5f412,"[""clear_non_english_abstract""]"
35,6585,W2979259193,862856cfc1c277e0b21210868e746e1f3f1eddbbc83e00b79eb4438e310c6312,"[""clear_non_english_abstract""]"
35,6649,W1556146709,88702171f6eca33f4c79e0e3c0f8dd072537a8efbf7cda45c0b98d6d104ff59d,"[""clear_non_english_abstract""]"
35,6741,W7210581072,e1de4c46eeb8839dc140074970e0226da65990b87b26c7b82ae3a8172b593ed5,"[""non_abstract:reviewed_non_abstract_template""]"
35,7005,W2955899010,f5bd17a0e19435e05518c9dbfed65adb1c8c19ce3cd7333532866f16ed4cdb09,"[""clear_non_english_abstract""]"
35,7023,W2608706569,a68b8ab947b22b23fc7a9b4afcc80c596abc9fc8c27097d32708bc9845d86eb9,"[""clear_non_english_abstract""]"
35,7160,W2520491006,e76fdd19cbbdc3d83733296e97473dc56add102ce72b7c818823388a2c5d6718,"[""non_abstract:reviewed_non_abstract_template""]"
35,7263,W3085198827,d9b3c274be7c21f391918cb6a71031b33139c35c9fe3ea84a83d12ba8d64fbc5,"[""clear_non_english_abstract""]"
35,7379,W4386851314,cc9d6cc5add001b21881692905065ad62ab042f5113949fc819116a4d92f10f8,"[""clear_non_english_abstract""]"
35,7774,W7207104804,8c12bd421f73b333b875d24f927bef2ba370afcefef8b727d305fa3765cba850,"[""non_abstract:reviewed_non_abstract_template""]"
35,7899,W2038836573,10e90a52d98fd71d60c885856e2bcd6eac6666220dbf2344ce7ef6639c51f049,"[""non_abstract:reviewed_non_abstract_template""]"
35,7925,W2945276650,4483989deaa223858e18346bbdfc54007fd169cbafbd71dcd87bf775219c1a8f,"[""clear_non_english_abstract""]"
35,8003,W7207123061,6905e7d5a4f9c783db6f8151d7dee538ed2af9403d4e1e36ed7b6c4202115a8f,"[""clear_non_english_abstract""]"
35,8221,W3110984163,e7f3e52e180988d68fcd30bc3b6910e68151658789324e6b96886c07ac685d79,"[""clear_non_english_abstract""]"
35,8266,W2620638183,f3f7d8d82dbc34c5364741de081eb3dd75fcd26ef8b2a4350dd24df0aa11f50d,"[""clear_non_english_abstract""]"
35,8415,W7209602447,8344b7c384d8e48aef348bf1509a3a3bbeb9f4a863d0ac8d345ab0aace529f32,"[""non_abstract:reviewed_non_abstract_template""]"
35,8815,W4367157164,55360c4d51c1bfc92f5aac93f9d915c5902dd3174563c4e54487932a317f54c0,"[""clear_non_english_abstract""]"
35,8890,W4280508388,92477edc07aa647f5a8c90c12989e3110cd01d90e19bfc5831cc8cc896138ec9,"[""clear_non_english_abstract""]"
35,8955,W1072977764,a90e098bfda72719788391b78f662a49d7b5b59b2a13b30127ce9db47756b4e9,"[""non_abstract:reviewed_non_abstract_template""]"
35,9083,W4405600286,562a5d5ba1d5888b6abb8e4b1861c94c76ca8b082f92ef78bbd7cdc24911d1f7,"[""non_abstract:reviewed_non_abstract_template""]"
35,9084,W7210782794,2864984a5e1733325240eae8211f4df4fa63b6e3047e78c429a4012349df3105,"[""non_abstract:reviewed_non_abstract_template""]"
35,9158,W4405882646,c680fe3d8375d9db44babcb6c0e651f87068fe24898a1ef98d20287c8b0ed3a9,"[""clear_non_english_abstract""]"
35,9351,W2883716044,2336eee344d5fafc609023812189083d2a0c9dc42ae5ac8d0b22e7b71fb4910d,"[""clear_non_english_abstract""]"
35,9469,W1985279354,1275b8156cf46b63dfbd27777b9a94e39198981ebb7a18ded5f75dbdf71b42d0,"[""clear_non_english_abstract""]"
35,9486,W4391257126,17277cbc706da03f958609130430867ae3b79a2dc0a50f796a575ec592d233f4,"[""clear_non_english_abstract""]"
35,9575,W4284889899,52483c1c0c28d8242817b45a919d8e66c439421fa8d95a72203af06216540bc7,"[""non_abstract:reviewed_non_abstract_template""]"
35,9586,W4386410537,33cf522e4503165ceee93dfacd3e93644748eff7e3f3ddf4b5cfb1fc9269e94f,"[""clear_non_english_abstract""]"
35,9587,W3030180818,0a2811408d686a26e3a80e4f22c633f5ec55052e3289e50c0279f8ccc6f51d15,"[""clear_non_english_abstract""]"
35,9667,W3094669032,12e4de8c21276c77233bd6cbe35e114142a256634cfba5c7a74d1848b6893415,"[""clear_non_english_abstract""]"
35,9860,W2950451989,c4891c362c39b74060b434033c357df49c78ce2ffc25b253f1828f4e25f7632a,"[""clear_non_english_abstract""]"
35,9920,W2406555112,1d9491b21643c19a2f6d47278b74157e0ecb4cfc7fd8c14a112226e8a0982ad1,"[""clear_non_english_abstract""]"
35,9965,W2316539009,8dad1c8421ef010760f95335d30f901de6665ca489053ea94a275442be2148f4,"[""clear_non_english_abstract""]"
36,94,W2917260568,2573846da732c474f55a6a0092a0365013581ebaa2b758bb05fd7fa95e2c218c,"[""clear_non_english_abstract""]"
36,516,W2900784033,814699ac1a018edd07d3f0e1201facf664330513a296320d98afb9cf107fa09d,"[""clear_non_english_abstract""]"
36,727,W7154504786,2fe91db371c4921893bb0802f669c28add86aac7c4c255da5f70345cfa3d41b8,"[""clear_non_english_abstract""]"
36,1066,W3014318861,ecc67ebdc874dd9f8c8aa4392fe64d00c1a6d7a4216681dcd319182c8ad369ff,"[""clear_non_english_abstract""]"
36,1217,W3118345044,12bd740389ced9e8b300a6c1c817fa9420189899dd3c871abc8786c67b53ffd0,"[""clear_non_english_abstract""]"
36,1261,W7154195477,c7e86fc8c4ecbbc5b11d1d6a9ebfe96eb99f6fa11f5fda575c6aa936727ef7b0,"[""clear_non_english_abstract""]"
36,1372,W2968585953,d434fb1ef0e7dacc4a9cc977ca95fa9191189d3bc4344c3c742c536529c3a230,"[""clear_non_english_abstract""]"
36,1785,W4402783439,705c1fe9cf28faceb3d96ffdcc96ad7409f9d87fe05f933d37af3a222307c415,"[""clear_non_english_abstract""]"
36,1792,W1976306837,5f07371217a9c3dd70f3647a5714b1e82e7def0c4603c0d8afc70baddf4ee372,"[""clear_non_english_abstract""]"
36,1817,W2488847898,4c05c54c57a28a917eb6e2ae8beb3baa9e7da139aba2d0135326ba5288e3a08a,"[""clear_non_english_abstract""]"
36,2024,W3149546920,69a5e7c281167ab9af3f228644e0e18f51ad5186e4cac902dd308ad0898aa363,"[""clear_non_english_abstract""]"
36,2202,W3176545723,228d25de13cd20a84ea88eaacccc4c6b85b77f5d6e4e052f25f23c8e8192fc96,"[""clear_non_english_abstract""]"
36,2291,W4400172872,fa1bd396d64b1b02ebceec02cf250ce5f189c5bbea014536e538030a91ac1cd9,"[""clear_non_english_abstract""]"
36,2300,W4205449610,b1046aa269f5a24c0b4e6f7b949917591509096008bd012713e844cb8c94983c,"[""clear_non_english_abstract""]"
36,2314,W7210972320,94f93a034104f865168a4fea71361c6e0eecec2cafc907b63e5b174aa7050073,"[""non_abstract:reviewed_non_abstract_template""]"
36,2511,W4389149238,eff0e0fe478a38a48e046284895676e258bb7aa2c58cbfa8adab04a12f942019,"[""clear_non_english_abstract""]"
36,2520,W3119733958,f572bc52bf69c171e66c98a4193a768cc5ca064587fe48cb153ff4193a7b3008,"[""clear_non_english_abstract""]"
36,2522,W3001800167,263583c96c0a8b011043b0ab161355e4978229c52114e897871a7509bf1002d9,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
36,2661,W3147564383,5ed08eb48e5604ee2f3f5b89e08778fa69e0f97f4c7b99f73e1446962aebf80f,"[""clear_non_english_abstract""]"
36,2731,W4230556381,d71fa9bcf18dbfeb73e86d12a4fd8fca97428d2f8b77dcfd001e591674c30730,"[""clear_non_english_abstract""]"
36,2924,W3160300849,031d99907e2336c3ff51f7941a0df537ce813d0f78079223a143ce5c870aa17f,"[""clear_non_english_abstract""]"
36,3021,W4221030589,6103d3623949e23f2ebeb54b561300743aaed8aa15e170dac7636e64350566e7,"[""clear_non_english_abstract""]"
36,3025,W4402959506,79eb4c4fd9c35517f8f46accf2c5a25bc6371425ddf7a210c9a418c37bc3dc4f,"[""clear_non_english_abstract""]"
36,3110,W2092068395,6faa2e877e7e041d35fcfe674c5f2478d34c8da946c9bb7158fc9ae09b049f30,"[""clear_non_english_abstract""]"
36,3168,W2069976326,b679c081c37134de8bd3935c85329bdbb09f17ee18b2bef8efbc1c38dfe6d575,"[""clear_non_english_abstract""]"
36,3317,W1531792869,a1418d0ccbd48451eef5625199ea319146b92f71359e8efeccfbc27d1dc9e488,"[""clear_non_english_abstract""]"
36,3318,W2977936418,132c6e5e78aa10b030ee5c0a0d8f16c48fe8304fc146b082976040b0d11edfb6,"[""clear_non_english_abstract""]"
36,3371,W7210904470,1e4eec76d73579335315a87fcecd2c90d97cd4d746b47c1ff028f43f86f7b250,"[""non_abstract:reviewed_non_abstract_template""]"
36,3401,W4386548039,d4e2b2b7f070c411cac8011710ced6d8f1d96876e74d60d359b927da46e2dc86,"[""clear_non_english_abstract""]"
36,3417,W2567484921,2f1171c67c26ce18fffebe23856bffa63c8136084611649de3b7b039dc7b00c3,"[""clear_non_english_abstract""]"
36,3509,W2107827817,bf3f3a2452e3df00966dfa2cbc534b0441e3328b6b99415c3293c2443db25c87,"[""clear_non_english_abstract""]"
36,3613,W1660770533,f32a11a85dec5ff6475c667aeceb0cc7ceb81df4398abb1e7762df7df74a2e3c,"[""clear_non_english_abstract""]"
36,3696,W4400510584,37cefa5520cc4fec4731596af2d06c5514da5257e981c0672b8935eea0c1de22,"[""clear_non_english_abstract""]"
36,3698,W3161105231,71ac57af01623f95fe155d4b3236b0794c459d34a853503465807a5755611901,"[""clear_non_english_abstract""]"
36,3846,W7168093819,c35de7d285b1603bf760cf7146f5ffcb34ab243909115fbb539dcae9ef4dee67,"[""clear_non_english_abstract""]"
36,4083,W2949111316,b2f850f20ba25e57595fefbbb8c3ade0ce7839421e02f4f587562cf546fc6a3b,"[""non_abstract:acs_webpage_instead_of_abstract""]"
36,4135,W2769732337,b3425134353698a6df9215c1a85ab57b4f78554b087bd35a2f8dfdac4cf41073,"[""non_abstract:reviewed_non_abstract_template""]"
36,4422,W4300877950,41eb795b4145aaf4ff80995995489012db9970ce377894746a2aa5ceb7502bd7,"[""clear_non_english_abstract""]"
36,4454,W4380047184,2224b73eaf162b82e7e83c3ef04257c2cd66652ce3b709ed0596b1f3be138675,"[""clear_non_english_abstract""]"
36,4487,W4311536944,4218040526ae1404f45fbb746324d2d7d8374f4081c66e9cda63b6eba6477382,"[""clear_non_english_abstract""]"
36,4518,W2626934677,3d806d69f1c68473d3e4effbfae364034260ee7c9ab8607fbb22ad4fad1a58ce,"[""clear_non_english_abstract""]"
36,4537,W4323666331,f0eb26b8a55bf6be5d5c0b07710867c292b2ba45ed5d0930bf8550ae44afcbfa,"[""clear_non_english_abstract""]"
36,4666,W2550037701,dabba1c270a95270c60e5548374490b47c1699e564d3b956d41b4094e5b08d40,"[""clear_non_english_abstract""]"
36,4700,W2237018102,f852ab9dfd8ce8e3032db72b3fafd39a450c45e880f55f6833c4146d39ae561e,"[""clear_non_english_abstract""]"
36,4725,W2498393195,0733ba9daf4d4b9a7bcfa9212ac04d6d1a663b1d2e9db8f96f535121858b2630,"[""clear_non_english_abstract""]"
36,4750,W4389711671,f236572a836767ceffd64b16d601db8a18590d037e8c4b127fdf1135e066ff30,"[""clear_non_english_abstract""]"
36,4951,W2315324761,60c5e9ff97aea2b762f7682627859eaafea3b3af083f23af215b672099e3f567,"[""non_abstract:reviewed_non_abstract_template""]"
36,5024,W4252410098,b039b12a0d4cdad15dca98bf045b0759a1269d23000322fab06981c1f93d1c2c,"[""non_abstract:reviewed_non_abstract_template""]"
36,5101,W3009356851,37ad4c31bbf3ddf3e7e78ad0c247345dad267979fa778bdd0e81b9ee27408701,"[""clear_non_english_abstract""]"
36,5126,W3014938704,609a39ed464d6bafcbf4a3d6539173f8199fa5d7bc51cce5f4a86e73bef72923,"[""clear_non_english_abstract""]"
36,5186,W2333727283,7f9d8be154ab45f973f3ef39d35da479aa310afac4c7ac55a505dd3d7fbbfb19,"[""clear_non_english_abstract""]"
36,5285,W3108253995,79e617cb984d94b6eb1cc4ef4024cf5a42f803b770175aad018e003f0cec8c64,"[""clear_non_english_abstract""]"
36,5299,W2342828620,ef67d220d7c94c211397efa6f6f8f2cf0490bc679e4df0a286bace8d217cd407,"[""clear_non_english_abstract""]"
36,5355,W4388010944,d76b098fa051ca853de489e90f39da7ab4f08c4c7d4538000325a47dcc3c8f66,"[""clear_non_english_abstract""]"
36,5444,W4387533910,a442a3e449e634513010168d9d66558d66bcac1784d595c487ef834156d5a98d,"[""clear_non_english_abstract""]"
36,5551,W7127801514,7d634b47f506e9e8c56db0d8b2022f1c15d076a57400fd99f5c881966d7c1053,"[""clear_non_english_abstract""]"
36,5567,W2329764964,6780f8a4053429a0570ef4669a6853e647cc8e3c2e56079844b3978f7cfc10d6,"[""clear_non_english_abstract""]"
36,5578,W3145448522,203a7f3bc36ac709c488e7a912c0e73b1179a9f9112f26906e8f60e93db44065,"[""clear_non_english_abstract""]"
36,5799,W2281031456,763f79870c12fd919fbf038d50b45fab1352c8d4a0a0f80938f8cd69bf3c14d0,"[""clear_non_english_abstract""]"
36,5907,W2905694363,3682e36c9f2c42532af0b059bce9cb5a21cc0eb802cfc207441be403fc41445b,"[""clear_non_english_abstract""]"
36,5948,W2939797564,4d3975c02ccd79ed57dc8cae4a4bbe4f7eb3e0b7ce9c5a7dcdf293135ed9200a,"[""clear_non_english_abstract""]"
36,6033,W4243155637,160aa621357aa583c0ab3dd6088182588b00bd51aa1ab8f08f076f7d90d32f3c,"[""clear_non_english_abstract""]"
36,6109,W2376501728,9cef0373b0ab84e7d8dacf8ed171cc421985d346d06ada0cc84fef02d4887a96,"[""non_abstract:reviewed_non_abstract_template""]"
36,6122,W2466625729,f407f1f7ec2a698f1e1c7262f8e0dd7f70fc792d44d2444dcca03670314cc193,"[""clear_non_english_abstract""]"
36,6135,W932806543,24e2a1157bab5b2868eaa417408e88d25a294e902c68bd8148848b713b02aa1a,"[""non_abstract:reviewed_non_abstract_template""]"
36,6232,W4214668403,add0eef268c3c3b07d72ed6871acb1224b5db0af84532f820b977ae92cf07e78,"[""clear_non_english_abstract""]"
36,6405,W1481989112,871db5935cdd29227569fd99d341671a66fcce7b5948464aea19d54955b14fad,"[""clear_non_english_abstract""]"
36,6581,W4235092095,3f0cb705db22532069e585d211d9cf89548526eda895828fb7d12caf8a5d32a2,"[""clear_non_english_abstract""]"
36,6606,W2317324072,52a60988a21ac692f4c4c3b378b0b7b380e09b9a96f6d676808c965d57897f42,"[""clear_non_english_abstract""]"
36,6625,W3212836105,1307cf4b65d3cb7af0ffbb2768a8aa076f26b8bc081b1df3f4a2cac19b5a1af8,"[""clear_non_english_abstract""]"
36,6802,W2272355932,13120f5f6ec11ad1e4a7004fb989a7274d018b4ada82fea0b9f6dafeda57e08b,"[""clear_non_english_abstract""]"
36,6855,W1975308097,cdc045d09db9be49714cc1c26b30071ea3a4da22fef51cf193829a5ee8d61a47,"[""clear_non_english_abstract""]"
36,7196,W4379931105,d258cf18a10e9f5947719934be9da8c2f738c6a8688ac47d27bf08aa4d0a978c,"[""clear_non_english_abstract""]"
36,7258,W2415415041,68e05eb41801b54fb55fda0808234b1cafcb9587d60cda3b76e6d2016e51be0b,"[""non_abstract:reviewed_non_abstract_template""]"
36,7321,W4403025502,17daa282502cb00c6d7cc72d16fe9a41f8b35bd27e3f971e0502a962327f039f,"[""clear_non_english_abstract""]"
36,7368,W3178235242,3715d0322e469458065a582a8f56b7c400eba8700d12eee387112da77ba46812,"[""clear_non_english_abstract""]"
36,7493,W2737219270,cd2e2bdf869a518f1540a98330cb97cdb6fb9183d6df8a4b9031f85ec57e3e85,"[""clear_non_english_abstract""]"
36,7523,W7775221,bb47841d4b14c2fc87155608e464472ae38a735412f0ccb0133b6c0730fa3562,"[""non_abstract:reviewed_non_abstract_template""]"
36,7584,W4206123314,57f2e5f5ef70aa345f132bd840ab21558cdfee5817f577cad16995b899014d13,"[""clear_non_english_abstract""]"
36,7590,W3133969847,c6fa77c2e218baf3ff06d285ab4cba2e12db11a17f728112352447a19c3ecc95,"[""clear_non_english_abstract""]"
36,7652,W4397194301,d1ce5362be784ad9b4722228113be7a7a9523551352bafcdadc2c061e36c75d7,"[""non_abstract:reviewed_non_abstract_template""]"
36,7665,W4400324519,fdc3354bf26a20158627dadb982f865e2f5b9fd8d5429025a2a2d1227b8e75bf,"[""non_abstract:reviewed_non_abstract_template""]"
36,7772,W2754314123,69ac70fdb6fc61a2f79ec51facfe80cd1739d5b04e884c798b8fff0b7835e41c,"[""clear_non_english_abstract""]"
36,7793,W4321845143,787c79324bfea63b682830d0527c3830194ab2726c3a1e535d5c13604c84b53e,"[""clear_non_english_abstract""]"
36,7871,W1604327575,15d98c9b912d06a36a6835bb27415ab10c7ed7ddd8c07946185ef73bb44cbbff,"[""clear_non_english_abstract""]"
36,8056,W7132006124,a05f7659a9022bd69cef9426919aca10fd2e8cf3f14db58594b78ab561007dc3,"[""clear_non_english_abstract""]"
36,8229,W2891568956,de58547a9ee81db7b022759851af6b277242724e28f60fdf920cd49ce9a865a6,"[""clear_non_english_abstract""]"
36,8284,W3200021940,c1865657c896683737e768dd27371109557a9e4b321ae94cacdebdd0cab9fa2e,"[""clear_non_english_abstract""]"
36,8294,W4401108217,2a1c308101520da93858b4e90c14f305deea6b6fff570b3c2b3a9d22b10b4ad6,"[""non_abstract:reviewed_non_abstract_template""]"
36,8422,W2626164614,105527f96351cf602a073cac3e110f780284b8e005126d2d1ef92b160852c272,"[""clear_non_english_abstract""]"
36,8685,W107562757,27e87aad5360f20cc3848c8a57fd65ab529b039bab8305c2ed222c78dfd7f5f8,"[""clear_non_english_abstract""]"
36,8779,W3020712098,9833935f4e2312779332a481ef23a57454d9ed863df3a79a2d903a1f4c193b71,"[""clear_non_english_abstract""]"
36,8866,W2006616301,dca06bd9be0c6fc2e1458329e393609e75112034e784a079f3b111963b0d8dde,"[""non_abstract:reviewed_non_abstract_template"", ""clear_non_english_abstract""]"
