work_id,field_id,period_start,abstract_language,score,text_sha256
W2353734171,22,2010,en,0.9208421111106873,92439b15b2a8b9dfe3d899aac8d4267592f987c407b488eec3ba75c3704d1836
W2406633411,22,2015,en,0.9094846248626709,7e719e457dbd3131b8c337fb91373b200972257dd922b8d6956efe3e617d5fbf
W2141590313,16,2005,en,0.9054520726203918,b288fc389d0c35721a233039b13d8f1ccc9fe1745d8818625dcbca209fc4c1c1
W19314773,12,2010,en,0.8741481304168701,b7026fd4803037bd1996f6352b83aac6886ce76325989e581594406477601b3f
W3116662351,24,2020,en,0.9497665166854858,95931ce1f01e128dd2fd2f924942e3101d38fe6a5401f6773231332d0dcc5904
W4295268750,17,2020,en,0.9102347493171692,a1c274f0ed6f7c6ea9c0f6090327cfbfab12c4fa4579bfdd01e48c233e3f868a
W2093689899,13,2000,en,0.9022545218467712,6514d0b19e79b8cc886a8dab67459b2b6440c2c99e4d2f95c9c2ea8d7b7cbc61
W2738625128,22,2015,en,0.9516034722328186,244841c4e2ba2284446181089999cafe8ae2618157bda52643b3ff7f18c1e3b2
W3142739798,24,2020,en,0.9372798800468445,ed2d089a9f2eaa588d82a7e6367f732d44ac0e2f9a2dc23c5ee88bd2e6b09da7
W2394214318,23,2005,en,0.9500577449798584,92750cfa44f963754dc5c4d8d9f6723d4226e0eb3ad352f5bfef4207c38221de
W2167826503,22,2005,en,0.9262176752090454,859b37657ca93fb0468453bd14ffdf14bb4eec857183776c24460dc13ab75b48
W4403189900,25,2020,en,0.8840265274047852,70d92dcbcc3ad78698283257b4b546fa7e3321430ee935cac2cb7cb69f3151d8
W2514652920,22,2015,en,0.9405277371406555,909487634740d261957273cc3721ffdf2fccd82ae01c0410779108dcd46abdb4
W2496463132,22,2010,en,0.9132366180419922,8b2002191090d55997c3f8100f0f4f080db435c0597fe8524e421b9ebd2ab229
W2135490490,27,2010,en,0.92628413438797,b68d37d7c0c43e81ee7d918a4d86727071ae62efd31050f432c85d42034d3722
W2020568539,27,2000,en,0.9447758197784424,38a3ee60af578a156dbd0dc0413de39984471dec37b5146eab30cf04e4504b81
W2804938050,22,2015,en,0.9233036041259766,6bc43daeb8c08c2b9e3979935402f94a7a43cb3fe6d4fdf24e44ef99636926e8
W2098682924,27,2000,en,0.9460589289665222,973c0d2582160188e1bb63183053f88bb06c86d51e8614317acd2166cb8fa7c6
W3088982202,33,2020,en,0.9885112643241882,2f96a7b35af284f596ed8940303d56701f1c512cebac896d4355fe780856a3f4
W4385397578,27,2020,en,0.9317371845245361,a0e5a1a81451757786e48b45777b702be33f949d012bc8567f92e80c49e2f94b
W2888273664,19,2015,en,0.9506880044937134,3438a5f61fcff9a389ff470b1e7cd4bc05cc9550a6aa57bea9f9ae6d7097185d
W4205849198,17,2020,en,0.9448709487915039,06752c448d734ad53177effce801abbf7ca9ff05ceea85d7b4e880df6faf6533
W3044953969,27,2020,en,0.9640108346939087,7a1d8b77c0a4d7d454aeba358e667c69d6512ca03373002e9c57841108f170f0
W2052373044,21,2010,en,0.9155035614967346,0acc3d5ff25757c8e086523cb1c416e57d945a04c463a753c5b714d81575fee3
W2049392213,31,2005,en,0.8795881867408752,757f80b81da947d0724207f15d57380399b4fe1cc6d9bc79ed109a299c9823fc
W2783427860,22,2015,en,0.9377015829086304,9f0fe10735e40d2eecfbd436bc5556baa3048a7df5bab81e751b59fe03bd0c0e
W2028589817,13,2000,en,0.9098642468452454,70a3f475a7a34be6bd54bb15bb76f23e7a5e9e6d3ce771f2a4b06587ea519eac
W2096645076,19,2005,en,0.8858652114868164,f802f80a2fa97130f53223a2341a86d02036304e8fee38795af9bc3eea4a9de4
W2576923658,12,2015,en,0.9149426221847534,56f3b89460e6633b43a2c1243452f9acecd52e06cfc443e9618f2b624a447522
W3206638287,17,2020,en,0.9532517790794373,56a1bbf25761998519588d0273aac350be790686563d89bebf75555accdb80f4
W4235288930,13,2000,en,0.8805381059646606,25619e6ee3b4551252c230cbbe07bf568fbcb89369e3c3b0ade46a1aec33df89
W2119763568,27,2005,en,0.9455938339233398,9b318ed0d2c43524413413ae319cc7b6f0467b163c422ce7be6f4b137ef1b000
W4226355965,22,2020,en,0.8999026417732239,500a7c74b5441038e53e013a49ad1bd6b7fb1f753c28c6f2119537e64ff97d5b
W4406310285,12,2020,en,0.9592710137367249,de80dbee8b4d3973659d916fc0d9d261b662c296f57130c35a843f20fc81b628
W2801532331,27,2015,en,0.9200478196144104,40cf6b5ea9142d6785884d9f8450088f336bee24b117ecec9660202a76f1bffc
W2794398539,27,2015,en,0.9455079436302185,820aa863d40f48a6a319a5cde622d6922ff8c44a98d2dde569da120665c47064
W4389453199,27,2020,en,0.9345786571502686,0e86de7bed7b13827bddd4000aad88fc2c618c74a8a1532eb4f17094d6444691
W4366206280,19,2020,en,0.9232366681098938,bd403eab488fbb34c5f7ab435916b4e7af8a16563a46263985ae7b8f933fbd8f
W2469335933,25,2015,en,0.9342849850654602,d8e7df194e1165d0adc2af1af25c2278fd8ac66059ca2f0023b5e9bde695be96
W2807060904,27,2015,en,0.9400697946548462,252f028c01b1ed5c3b94314e618d9fa341a2705c12fe5b00567809231f9b995c
W4324121613,22,2020,en,0.958938479423523,7de26fe4e78aad05fd7cf641f9581514d9809092b80cbb722ef5c42363e62eec
W4387563902,28,2020,en,0.894639790058136,edc39fe3878bf6b3c19dc7f46f583203c34c23a12ff9e7a29f5df75e897d1ee4
W2382012349,27,2005,en,0.9380716681480408,19deaa024de3e3818caee03ba51f210aa648f57b89031c3c14db17462ea9ca1d
W2782187415,12,2010,en,0.9100508689880371,e39a52c5344c611e161284094ddc58a1bfef97bc81f952d41202e44dab4a0d7f
W2358696407,33,2010,en,0.8897690773010254,222f12469d20024fcf5a74d5a3e78180bffdcae7aa30904ef2cf5aa6e962ae95
W4399858393,27,2020,en,0.9184777140617371,b19be3c8fae303653e59af361d8acf588c1b13dc4f916639cd674bb5e7ceda3b
W4378212491,17,2015,en,0.9286037087440491,6eebe7d2a7b803468fa238b5725945396c8d5b4180217b5052c87660f3285b1c
W2969325098,25,2015,en,0.8552823662757874,779181b7a2bbc3ded61981d8ba9a5e5999ab28fd1d1d0351fe42d0d1041afa28
W2401053463,17,2015,en,0.916480302810669,f847a7835646284a535b1ad01f44534ce54daa7fa51acaccfff1406e1361a564
W1965772226,27,2005,en,0.8770771026611328,25175ad26ddcd0098c0a16a0f534b219cc7a7e4307bdcde7fb6bf84c3751cf80
W2277321704,23,2015,en,0.9283503890037537,693296199e9ad1d693224664a070dba6411ac5e0755e2a9c5e98d3785f835b7c
W2726958493,33,2000,en,0.9325172305107117,b89c1394cbf4f097f26ea5d40f8e9a7aba11967f9be5cdc534ae44b08ee44536
W4402891971,22,2020,en,0.890402615070343,fc50e95e3837adc488285460c160de074b4c72867fc721341b6c2508a8f4e1fd
W4399435977,17,2020,en,0.8761361837387085,92b59bf9313bd356f43fb7c992bb056d2c9b2c108c6ff27351188e4fc51e1d1d
W2366433746,33,2010,en,0.9259121417999268,f1efa73f26b7cd9e9da37b0d43cab417e883f35a333a21e639a76d39af10a93b
W2133381954,11,2010,en,0.968511700630188,b596979ead669d71badf9528b540d7adc13c22253148e248f6efaec5f0b5b0c6
W1997542177,25,2005,en,0.9187564849853516,105986f8510e3baa68a8d3abd9ec8812e91316eebb391f25ceddc7fd2e9b63f3
W2537441268,13,2010,en,0.9177424907684326,4262dad3b371b60326a1a1b916d0bc8bdb09506b5731af2d7e5249578607ff97
W4384300854,20,2020,en,0.9667436480522156,2e616e99cefd6ea988c6f91e9d771e612d3b7275fdd3d27021250da6983b18b6
W2398503030,27,2010,en,0.9171344637870789,aa5cc06fef4bc5589e93fe128e43878bc276301b2c59f86e76a5e7607340ea9f
W1990360179,28,2010,en,0.9628308415412903,64d6fd587043acacf15ceebc57999c0dd743f9390069460447c0511cd565b9b2
W1964805734,22,2010,en,0.9124563932418823,c2b7671b2cd0837cdc147224ba4d5d61586b18ef2f871bb23c16edb65049e900
W2029313390,22,2010,en,0.9223331809043884,134ea318767a8d375a34f28037ac301bae077945f328ae9e8f3bbc245d79717c
W2078785927,33,2000,en,0.728498101234436,bd0f30b5011e5825b84dd9083185f2ade7c3f7263da74d7fb897f329083507d1
W4281741073,13,2020,en,0.897491991519928,a12c3408cc435c103dccab567516a8d507c84823356ad7161b05b02b7107f099
W197324099,35,2000,en,0.8789344429969788,3dd3d8dd287a544c3d22699b7575bf0637059fa826be5711ed79851bb1e8d9eb
W1980609224,27,2005,en,0.9402750730514526,94e392baa3f565f53ef75311fae719514c5c115b64bbb989fdcede30a94a4517
W2022021374,27,2000,en,0.9424477815628052,3ffced5f941c6c36fc847a68fc3596d19b4e2bf2b237ee530728d4a0275318fe
W4285093046,33,2020,en,0.9184483289718628,8106134a8c91b5f7800c2275e7ca4f714ffe6e50e76c5a13816859f093b17593
W4389200640,32,2020,en,0.9412150382995605,cb6eb4ea8977b40b15af476243a978f6058d091ab14d6b32f90676801f0d22b3
W2891784546,25,2015,en,0.8879102468490601,cc58317a1b1ad9f4580396a1917408530f96f3a93bc5cafe50849fae5dbfbbd2
W2033255261,13,2000,en,0.9327557682991028,a936d99744e70b30d0370a299c8392402c97496d99062642a69c43acfc344973
W3203275154,12,2020,en,0.9339798092842102,8241d5e25740a9333f47705303a32768da535a96d24013a4df7ec2ffe7dcdac9
W4379803834,25,2020,en,0.8806591033935547,e364987278e823ae5bd8f49ecb7deeb91a28fe23734de57b10673c5d58a64517
W3022996628,18,2020,en,0.9327214956283569,fbb4dbdd62498144abdbb4a58436b7d17f1b12ab268220298619c4eb7e24a9fe
W4245800012,31,2000,en,0.899560272693634,b6aaa522b409a8f96300315d689afc6ac7686d1948cf69ab0e20b38ad51050bb
W1937527374,22,2000,en,0.8955260515213013,3789281f589482c1293833ea97eb6414ddc4f7f9875a09b115f44384845e05a3
W2577997560,17,2015,en,0.9151089191436768,b20e570bb4760f53706ec45e6f2b27bdf5c0a4e464001cef8999f1b55d08b097
W4317201159,19,2020,en,0.9264194965362549,9fb55f12598a8986c629ea87c2987abf2c1d5b218a9d2e42615c047ed35939a8
W2775145497,20,2015,en,0.9234768152236938,8ef80070621762e2e69d090080bdd39eec617f2023d25bafb05eddd3a247e3cd
W2075050042,16,2000,en,0.9001730680465698,d5fe192526b9d1dbbdee4952aeb683f1a99d21521157c90a5db4d827f2367902
W1997869546,31,2010,en,0.8440520167350769,9b48b62617041bdf16cffba1744a6addfecd797f9cb20e761d05dee7bf129c8d
W2372196121,22,2010,en,0.8745267391204834,12ef2df76182de6a96c7da775a88e80673686879f664b3f283e539536e8eaccf
W2017204011,33,2010,en,0.9656893610954285,4a974d4373faea3c4e20eb4f094453bcf3e94ddfd359f8c8eb8b7dfe6afec09c
W2170169519,27,2010,en,0.8986631035804749,ca6bb1824c2af551969e249077acb6b1738b43e10c244acfa5efc04446fee5e7
W2391595060,22,2005,en,0.9342898726463318,d463a9fd49b110285df201933252953293fe7685b3aa6bc82a9c2992517965ef
W2029981897,27,2010,en,0.982984185218811,d222f0c0282a64bcb1f543f6b0dd244167b78746987fe7b8263cb5b3fd116f8b
W53400806,12,2010,en,0.95280522108078,a7caed1ef6f448a7d73d662ed20a39174147d196bf615d042ff77686bb8c75c6
W2901846042,22,2015,en,0.9331337213516235,383738071421c19b405dcf0e8172ed60afbdb366c8840fb1a4548f8662f5eeb3
W2376458824,23,2010,en,0.9076449871063232,494e24999f005bc770a355d8443d52c16f5b0efb1bba32f447f277280f3a8022
W2361963776,12,2010,en,0.9519994854927063,baacbc796efaf1a93f8da019001eafb0dfed6f0ad47aa2e63686663543ce728b
W2400200293,27,2000,en,0.951018214225769,d093ee32c9e8ee4a16e5b5adca79ce385660c563cf17b3df03ba2981f89e8fc5
W57906390,31,2010,en,0.9082688093185425,932ddd94eb3d5a7ffebf32c810d6ce5bde4cd50b47a7328ccd374b40fd9c86bf
W2892618389,11,2015,en,0.9592838287353516,2853d34b13939c22c5509bc3bdf6cda640f880aa8e21ce6336bf96afa8e3fb08
W2118456524,23,2010,en,0.9454094767570496,27aa5cfc6104fccfc8e4abb3526c3bd17ef86f378902a2ff7119885625fb209a
W2169943688,17,2010,en,0.919689953327179,53fd9aa00079253af4193b292da9cd8b455cfc9d0e88d51427895ee9e7f6b566
W2950378059,17,2000,en,0.9305250644683838,aeb9b477475a8d1900b17c7bdb7845bbb4ecf8c73cd273b3e7c70dd6ee4515fb
W2139227757,17,2005,en,0.9035632014274597,970252395afe18b6d0cf53f5394e2f2c41673cac8870c0fb52818d0142d249d7
W3013755101,25,2020,en,0.8889449238777161,ef4e9fe9a4140579b64089bd5d078c332d4f83146e727a514ea614194e4f7d21
W2518523791,33,2015,en,0.9580180048942566,34b9b563c441ad152689d3dfb97bf2733ea5bc6833e8d312c34432098d797dfb
W2405304822,35,2015,en,0.9289394021034241,4e45c6bc3ad2fc93d43aae53ef6e94aa028a32c1885bd8538b995b33f2e6da84
W2509510868,25,2015,en,0.9000669717788696,35e50f7554142c98167e15b6502bb3f1ef6bdc0d78e42b572247a97be115e9d8
W3118765578,27,2020,en,0.9294212460517883,fa4b7118ea54d2d58d709029620853f340c71e14062b18400e4cc68fb0762f14
W2168616490,20,2015,en,0.9531890749931335,0d9cb8a978aac95cf8b7dbef70e0628364ae819d1a11db892df376c9d65f1d08
W3118557991,27,2020,en,0.9277085065841675,811dc1cb27765660dd0f93f1a1500d58720bb3da4d02e2e0166f933b1d077607
W4392132257,22,2020,en,0.9140109419822693,990aef0a7db58f6f667d03046b370e4644662893c7691249c31500f451c755b9
W2347940517,25,2005,en,0.97416752576828,873fc17321174e29e798b92dc8e18cd2e4e6e820f0751e7765c55225ac4a30a8
W4412068370,26,2020,en,0.947420060634613,54280eba2d0edf104ec86376729c8a8e4d34c9c5f36505960151910dbab0107d
W4283512535,27,2020,en,0.9275409579277039,0a8239dce9a2c45831e11a1f7bcdb72f9840fd639676f92529a593063d23253f
W785215985,33,2005,en,0.9752100110054016,e20530d5d4fc8c8e77af142816739bf29327b0bac9b0c3efab17f09e93bce4f6
W3109757744,33,2020,en,0.9124533534049988,20669a08065868e82b12be2c8c3aa81dfd484fb0d59d923827aa985fb2689c1b
W2083039480,26,2005,en,0.9243212938308716,c75f5a2d5e54dc94dca69bda7a28afa5df060b04ed9702ab0a986894bedb09e0
W2904253052,22,2015,en,0.9582310914993286,fd55b0c3a0ba21abd9b276b06d085f73dc253df31a1473f143a36e57e449073a
W2351157571,27,2010,en,0.9396474361419678,811996868ca77f05fc883f1ea21e3b00ba171dc01ca13d58ca93da9f9b84a5ac
W2158580317,12,2010,en,0.9630336165428162,8e1254be009c7bbda0cba6279df3ed3cde605dc2dfad9075c7dbd32344cfb33e
W1996127655,22,2010,en,0.9169324040412903,7e40c814c74969750b6c0217457bcf28f4c559ccb13d9bcbb3c363ae66a60613
W4323021142,17,2020,en,0.9263719916343689,a6648df63381d9e22b2f9940a0e51a48d3e952ff2578fdc317577da8ce9bcf20
W2163182789,27,2005,en,0.900728702545166,5c634e48ce37622239afa6b429c9ba920e294fc1bcb54971136e5239bb8bb9d1
W1794503355,20,2015,en,0.9098799824714661,dd949460b2758803a2de1bf133dbb968885e73579fb9dfcbd56f4f14cf99a248
W3147642780,13,2020,en,0.9044416546821594,c7fad996fc0188d7be390b51fdfec201ed5c1caa6e81021d835d1d46b049887b
W2366964451,22,2005,en,0.9206239581108093,c76ffbcd7155e72d7c64f542ac06353ea8d51d968311eef60003fa5ab01f5ea5
W2141763333,36,2010,en,0.9622715711593628,8dc536cc111cf3c8f3a1d4cc236cc1b5c535452be8ab56c1a136bdc17d0ee651
W4396778567,13,2020,en,0.9538767337799072,3995482ca716b2ac9479322d4703b98f07e5ba14e66813add7d49867a6670434
W2384579258,27,2005,en,0.9328696131706238,a02e7cb915c9ebdd3ffb98e626f68f0784991029ba5fa3d1ee4c774a2a536ba0
W3112930412,17,2020,en,0.9343535900115967,50a6bb59941cc1736db9c53f645ad7a237ad9ec2fd153cff0f148646b9a469da
W2552114429,12,2015,en,0.931983470916748,c2b5d22e304a4259657ce7961d187ca0e1e36282c4131dadc615ef07d3a45b34
W4206488120,27,2020,en,0.9352808594703674,bd5ddc1993f760cc132e53c1d071640c74c939b008d60a47dd48ae607c69492d
W3208759398,23,2020,en,0.924334704875946,3d3af819c27d15bbb870e8cef9ff37502192f948435d18c97d2fe25451a4e220
W4297700269,27,2010,en,0.9637618660926819,9d6eaa55f4affb7231d19247cfc6f3c818069d2be6e225e79f7ebc582e1b0f13
W4211267002,12,2005,en,0.9447184801101685,4cae4705a93a0717e4d4059f45b2ccae655ae9ab613aeacc39f0f0fb02174eb8
W3005153222,28,2015,en,0.9083127975463867,43b095cc5fb8a1a5059a3b301fca5dbfbf941b6e8bf4b14a5ffea51133a74b45
W1628878293,33,2015,en,0.6668217778205872,ce202b4f18777a8d9cdc065d506dcb49d9f4109d76361fc0a85e98bdb9ac474c
W2378187902,33,2010,en,0.9536758661270142,674a4e2edc24534ca68e9b5ee8c0a5be1763ce02eee911aa1a300bb39ef662d2
W3024787030,30,2020,en,0.971386194229126,cb22ced2544fde70198c811808fefa7cf3ff7681ee8090b64da0d63a6a85539b
W2599006771,27,2015,en,0.9022365212440491,721d8e0bc7f1d95d655c62f3d94cda4c247b4a0910c9142e35daa92b02302c5b
W1506072215,13,2005,en,0.9432832598686218,21380544f1563e8bfdfeec27781e4b366787288e0cc8e2b95b9f59712dcfdb4a
W4381331979,22,2020,en,0.9047743678092957,e60de7d501e0feaeb3e2166cc3aae53d3b3637fb5f42862c756e8a4ce1bca82f
W2319595102,25,2000,en,0.9341655373573303,52366dc520729f2cd1e47666c85792cb77c0c709796148088946baa2d010e21f
W2792663200,25,2015,en,0.8787598013877869,8238fff6901f5697cccff6ed0e1cc911e05476132791f8f1a99152235da4140e
W2377584281,22,2005,en,0.9427453279495239,4545d9e06e8aa82a92994c8ec11338a966ba65df0b4e96515c7066b5de4dad0d
W1972237287,22,2000,en,0.9346082210540771,834d72f59a8a06fc8a882a20acb8a74764f2a8fdb580ed56598f27faa64fab34
W4400390059,27,2020,en,0.8971372842788696,343b93c05b32c88a4841d8509202050e4286adb61b941dc8bfccf3dc9a2c12fd
W3134166678,27,2020,en,0.9657336473464966,ae1606a8217c07331f203cec4a7d1f603b872f03c94e1fb2f38f8a519393b5d4
W2591850814,33,2015,en,0.9807470440864563,701978c6197a863a31a3df0b7d4702c105ff870d057d6cb4a2596c51b5e94d90
W1982776849,22,2010,en,0.9546431303024292,6bc0f1e6b3bf4c3c49db626ceef74fc890555219c5453c08cde9fe3e0e163d15
W2045317033,22,2005,en,0.9393284916877747,39299eabc50ec7085ee4c614ed487deadc8eebae7a5f15d4455f7733ea1df92e
W4360599164,12,2010,en,0.9633663892745972,5a7f181f82c47c5ca99bdb409d13dc1b0cea65c407e7ff54a7d6caedaf632798
W4212917817,22,2020,en,0.94449782371521,3fd0115d0af96b05ac075483ef3f96890866d7ddb6b3544773ac7815f04dae7c
W2171543172,27,2010,en,0.9805001020431519,6095416f8a2285d37ede0d41223491a0cd1d621b70a09ada2f77459d2294ffa6
W2545205908,31,2010,en,0.8903844356536865,4e294dff7293216151d352405b06d8ecfbdfbf1b50279a4a3a2c540f554a52b1
W4386920954,27,2020,en,0.9308081269264221,702288ff69325748360c3f05818711a71a2d4f63088d9cb6eaeb6d582040f01b
W2059695892,22,2000,en,0.9434821009635925,07b61cff83e91374b3f6371e43acf10e67456eddfe29d1539b1d465cb44c6ab9
W2826772964,33,2015,en,0.9269427061080933,88aae6808d2a2cd37ebb3902a65cc7a3bce7d2526486ed3997b4595eee28a301
W2129544579,17,2000,en,0.9384156465530396,dd9e8cb8470d3523a53096c39d1e121657dcd0dd1b64c6e123e9a4b853b0b0db
W2105801225,17,2000,en,0.9192434549331665,a001b7346c4ac50e3967fab074d8eb08833321b0a3d3047e692f887475fbef26
W4393902835,13,2020,en,0.8550186157226562,54f9bff60662a1416a7aa907c2979913d87cce0bd08e2ae840b45068b0f39f3f
W2337231700,27,2015,en,0.9393426179885864,e064397976f28ec7d6e36774fccc6dae073d480cfa76b5c0ce1f6c47bd2a06cf
W4220781151,27,2020,en,0.8977484703063965,5062331c152c25fa844f15b7f2f3548b0e098a10c59a65883d21f6f61370710b
W4407951427,22,2020,en,0.8571372628211975,8b5c33d0298973bd505dafadfe8035d85a882bb81da817d2c137b85a0a53c04b
W4309658108,27,2020,en,0.9417732954025269,336e286ebccda252b156f3add13c8b2462e14e3a83c2764b30dca912e15c7417
W4381687240,22,2020,en,0.9014258980751038,353a57769904d144bb003c84f648d8e4c38347ec2058003e6d742e3e663649cd
W4281401766,14,2020,en,0.9221256971359253,2652ed6744123f15d28409c0362ec062d468a2fe9f7e30de68c325ff7798ecd7
W2724071420,28,2015,en,0.8464505076408386,7eba7076a06a25c818e430be388e15ae1ca9e548a6cd78109b674597494a1381
W2109102002,19,2000,en,0.9023951292037964,3113bbf846ff2460799fe2cc0d603548a2e41b0984bd4d4dfcd70361962410f7
W2262832888,27,2010,en,0.9347211122512817,338e5c6eb1eedd51f9d7f46263501b9d9299c9d6992c71253033162e5917c7de
W2348115166,33,2000,en,0.945112943649292,0cd50d6515532e2798ac979191173029e60ac4ebf03003766243c2751cbb5a73
W2024980521,27,2010,en,0.9220530986785889,70f46fbb718545d47cb0f348717deb35dc12049440861d9ee7f6d3bd8ccab8a8
W2167671328,36,2005,en,0.9532403349876404,98da1ca4ae5749c87698aa4553acd26893f4da2118f316bf80b0775a2ff8b764
W1969207097,33,2005,en,0.9662379622459412,230e8f46e5ed159c45ab58660b31b956345473e21be88f551fb10135f590f7c8
W2140680612,22,2010,ko,1.000061273574829,a6649129f8e6e6e288e7c2d4047652fa2f8e0668fa23eb206afa0a64269be27d
W1634357056,12,2005,en,0.9816387891769409,ba9f82678fe50b7438b3be62bfe3176d913756a690177fb7ee7d6f317ed53a8b
W3019345947,17,2020,en,0.8878133893013,91836a4abf3bc147359297b960eacf2fe7acc3db9eb220c11913e33dc5094b9c
W4321840897,22,2015,en,0.946923553943634,2cc4c8c86a9212e44829bb1d57249bb121380fcede9f1d7641c7d052eba81501
W3033447175,14,2020,en,0.9242711067199707,ad57eb1f3d9673c12e0f525365d08ae0ffdbd2f9b70a1ec773962ef40009475c
W4389258846,25,2020,en,0.8266184329986572,bb263bb53aabafd92c1e76eb525a6856a22a93007e39bba415da03f21656a290
W58019800,32,2010,en,0.9767030477523804,7e423f1800915cbb7df213394d5576ab005bedd9bfc9e9894d48187ceb52b584
W1997520052,32,2000,en,0.9545309543609619,950705b751d9ebe570d25d94b073d15ec92c02274f638a60ee606e679aa12029
W4399113079,27,2020,en,0.9334558844566345,2e0e3fee42d47f234e3dcf4dbac129a7d5ee58a2908225620e1403365bb50c55
W3080254893,17,2015,it,0.9873854517936707,13885d6422192f43c23e017252e1a5108d86225f49aa219fb604e79dbf2d2e71
W4297935120,33,2015,en,0.9483261108398438,82fb5161b12c5572bc7ad5f2bd546c8e8c6168266389c75a1c507bdafb2dd87e
W2067819392,22,2010,en,0.9395521283149719,9fac35faa0470e4b7b93e9a7b91dffcd060cb0081139fdfdd62eb246cb9d1454
W1990063252,11,2010,en,0.9039222598075867,eb1e07e81b9095f49f3984e28c17c8f46fdfc9f1db31a77eee03ebfec41a1d8c
W3169199377,22,2020,en,0.9503245949745178,6d7ab35cb9f54dfc31bdc5b9226bad90669d81283ff77253dae4865675d360ae
W3006454191,36,2020,en,0.9510797262191772,99808d8eee46d3c8c91d6013305a6477d6b86029e7573a902139a51bedcb1872
W2158874752,28,2000,en,0.9416890144348145,6be36628e17d3f01d2b73ffa71a650b8ac6d723bdf4125eb2c03c16c606be53e
W2012375179,13,2010,en,0.9024526476860046,f6a09b3a1d89ea530ac40e2eee4e6526cc83f247e59b27b96379b836466ecb8e
W3023738056,12,2015,en,0.9203323125839233,9977f688f499f62dce564dd3eee395a8bae19622510bec627034b066fc34c452
W780602247,17,2000,en,0.9537488222122192,45775f9b307f3c5165abfd12e881d087db103cad23c5123344dab8bec4ae0f04
W4392112190,18,2020,en,0.9560210108757019,0efe546d64a76a1164588172c842fcf89f0fa7b55b34a225419ecb26e5fd16c7
W2361827644,33,2000,en,0.9595943689346313,9c0d850f19e89d7e8ef9b28a73678ffb2f8b01845e9f514da6c584898498096e
W2518312827,27,2015,en,0.9381225109100342,693cfabd164c6392cf3fc2cba12f526f4b942bbe7e016876baad7610aefb32c3
W2018595371,22,2005,en,0.9302130341529846,ccb1ab230a6116a311a3f08ede91cf89ebccaae56c6050000078ded578dbbe3a
W2028247164,27,2010,en,0.9364282488822937,053ae13745c4367d7516ee9cb941fc8e8ef1d0ab13e4e13548c611e07b38d4de
W2531275748,31,2015,en,0.8966745734214783,61ebd954c7d1d21067227e5b8eec0639d22d990e3c2acf790efca12d0840a0ba
W2039772704,33,2005,en,0.9403361082077026,987b0f708bcfab0952596519c9bf2160abb655e9d7647675275e437dfac8c347
W2375107315,11,2010,en,0.9671630859375,b68f8e905013f1b14a53bd318d781ac1035b33d2d6ca66d09f58b34def376aa1
W4402656614,14,2020,en,0.8799648880958557,fcb986d0003c84388b1abc6a7addc56be876ecbb5d5f84047c08426ad5298f1c
W4390056375,27,2020,en,0.9462814331054688,1771e6859fcab0840eca466b6d94ff98af0e5cdd8b2e78d3cf52634760e9ae0f
W3183391101,17,2005,en,0.8752572536468506,9ed40ab98546989d4b208f638f0bdd42d0940458a62a90d9191875727ccc6000
W2285770957,16,2015,en,0.9302311539649963,ff71156e6286f4bdf4bca74c621541e3c7dbbc8aa0d693d5c899b10b7bee665c
W4390584292,11,2020,en,0.9257038831710815,156ab5e6fb2ba3323816e41bc1a660eb29416766f18d04e17390dd2fe8dd1a4e
W3152149586,33,2020,en,0.9310149550437927,cee55ee9952fe2132cbb4107f776071354ff435a12ac961ed671d3615e747a28
W4200523274,17,2020,en,0.9565959572792053,02677eb810ea9c8a61f9c7f29bb4729c0fc52ea23d81df4034a3d1f4ba68f49a
W2757648783,14,2015,en,0.9301348328590393,3e8f2b6b0cd6837bd3a1c8fdd22a1a0a7b60110b17fbfc9e41d37b3e5562f730
W4225374360,11,2020,en,0.9402940273284912,9830560d7265eb2468b40d4532b18cb218786f98058e024a333486191eaf1766
W2312790762,27,2015,en,0.9416626691818237,5f0ad85bb7d3cf04f0f2da84c4c4c5648777781ffc132370e35253c611abdac3
W4392129534,36,2020,en,0.9788016080856323,112972ee58dd8614cdb15e81663385bc9c91c392e6738a3519e81d4f4ed236d6
W2392020946,17,2005,en,0.9613267779350281,5736186824ca07f75d5a98552148596a8acdfd4b6d969fb22141667ebb1e2b50
W2477551837,24,2015,en,0.9396154284477234,89e82a10b9a6169d8840140ca238b278c53959cd4ae8efdb42b2cad8e7454912
W2374369346,22,2015,en,0.8850054740905762,946a376903ad70289be01ee1d7d5cfa2a238b890a392350a14769573677ee5c1
W2529606629,27,2015,en,0.9002077579498291,64d0d1758d69634f6013cd42c28b45a090969e04071bba7c474ed743f3f0b3b9
W2158498927,23,2000,en,0.9359802007675171,1c6dadcd710f12ce92b919903f7df4724690eeb3fb26de90cc8040132ff8ca18
W2803289666,13,2015,en,0.8946044445037842,33262ba7b3f4cd04e1ad405992ebfbe4464a9f9df6f839c19fd305c88cb978df
W2942257998,22,2015,en,0.9040931463241577,1c6a4bbd0f164fb0e22d5c2cf4b8935c8c9fadd071125582ccc5033a71af5e53
W3203158829,27,2020,en,0.9461597800254822,5ca6343f563e453fea7974880fdbdf838019b7e945b704cb674b823ebcf713d0
W2063163669,33,2005,en,0.9542990922927856,58c1cc219942a3114497f08e5142c8379d32131922dbf8b6d473749f17de5a18
