metric,subfield_id,field_id,value_2000,value_2005,value_2010,value_2015,value_2020,endpoint_change,all_four_steps_increase
neighbors50,2205,22,0.6440833333333333,0.63040625,0.6294166666666666,0.6603715277777779,0.6739270833333333,0.029843749999999947,False
neighbors50,2206,22,0.6731944444444444,0.6760034722222222,0.6715520833333335,0.6741805555555557,0.6876631944444445,0.01446875000000003,False
neighbors50,2207,22,0.6582118055555555,0.6279583333333333,0.6413125,0.6461145833333335,0.6379618055555556,-0.02024999999999988,False
neighbors50,2208,22,0.6280729166666668,0.655,0.6460104166666667,0.6564548611111112,0.6851354166666666,0.057062499999999794,False
neighbors50,2209,22,0.6621944444444443,0.6498680555555555,0.6553333333333333,0.6528680555555556,0.6425277777777778,-0.0196666666666665,False
neighbors50,2210,22,0.6462465277777778,0.6426840277777779,0.6399097222222224,0.6540312499999998,0.6441041666666667,-0.002142361111111102,False
neighbors50,2211,22,0.6489236111111112,0.6693402777777777,0.640670138888889,0.654375,0.6483680555555557,-0.0005555555555555314,False
neighbors50,2212,22,0.6385208333333333,0.6519340277777779,0.6643888888888888,0.6358298611111112,0.6516215277777777,0.013100694444444394,False
neighbors50,2213,22,0.6701319444444445,0.6607291666666667,0.6428854166666667,0.6766145833333334,0.653472222222222,-0.01665972222222245,False
neighbors50,2215,22,0.6700590277777777,0.6483715277777777,0.6713298611111111,0.6803854166666666,0.7001423611111112,0.030083333333333462,False
neighbors50,2303,23,0.6819513888888888,0.6685034722222223,0.6760381944444445,0.6649201388888889,0.6710833333333333,-0.010868055555555589,False
neighbors50,2304,23,0.6637986111111112,0.6697534722222223,0.6377048611111111,0.673375,0.6631006944444444,-0.0006979166666667425,False
neighbors50,2305,23,0.6393402777777778,0.6521840277777777,0.6484062500000001,0.6510208333333333,0.6498854166666667,0.01054513888888886,False
neighbors50,2306,23,0.6811215277777778,0.6945312499999999,0.6819236111111112,0.6940868055555556,0.6722430555555555,-0.008878472222222267,False
neighbors50,2307,23,0.6478680555555556,0.6756284722222222,0.67040625,0.6699756944444445,0.6849409722222222,0.03707291666666657,False
neighbors50,2308,23,0.6442569444444445,0.6520451388888889,0.6516354166666666,0.6622986111111111,0.6494409722222223,0.005184027777777822,False
neighbors50,2309,23,0.6985034722222222,0.6918055555555555,0.6951145833333333,0.68796875,0.6913541666666666,-0.007149305555555596,False
neighbors50,2310,23,0.6628333333333334,0.6489756944444444,0.6577430555555555,0.6557499999999999,0.6577430555555555,-0.0050902777777779296,False
neighbors50,2312,23,0.6674479166666666,0.67721875,0.6884236111111112,0.7142430555555556,0.7159375,0.04848958333333342,True
neighbors50,2403,24,0.6439340277777778,0.6415729166666667,0.6302256944444445,0.6190173611111112,0.6275451388888889,-0.016388888888888897,False
neighbors50,2404,24,0.6505555555555556,0.6396215277777777,0.6485694444444444,0.6714027777777777,0.6730277777777778,0.022472222222222227,False
neighbors50,2405,24,0.6302361111111112,0.6385069444444444,0.61671875,0.6440798611111112,0.6337083333333332,0.003472222222221988,False
neighbors50,2406,24,0.6602986111111111,0.6524826388888889,0.6709479166666666,0.6744965277777778,0.6856597222222223,0.025361111111111168,False
neighbors50,2502,25,0.6616388888888889,0.6776180555555555,0.6585243055555555,0.6677847222222222,0.6679722222222223,0.006333333333333413,False
neighbors50,2504,25,0.6744409722222222,0.6554270833333333,0.6632534722222221,0.66675,0.675875,0.001434027777777791,False
neighbors50,2505,25,0.6492361111111111,0.6503125000000001,0.6700972222222222,0.6705208333333333,0.6734513888888887,0.024215277777777544,True
neighbors50,2507,25,0.6549236111111111,0.6769999999999999,0.6566701388888888,0.6721388888888888,0.6598402777777779,0.004916666666666791,False
neighbors50,2604,26,0.6503576388888888,0.6777916666666667,0.6524131944444445,0.6576493055555557,0.7966388888888891,0.14628125000000036,False
neighbors50,2608,26,0.6113333333333333,0.6226701388888889,0.6127395833333334,0.604111111111111,0.6120173611111112,0.0006840277777778736,False
neighbors50,2610,26,0.62271875,0.6429965277777778,0.6344131944444444,0.6157638888888889,0.6322256944444444,0.009506944444444443,False
neighbors50,2613,26,0.6726979166666668,0.6797361111111111,0.6662222222222223,0.6938611111111112,0.699861111111111,0.02716319444444426,False
neighbors50,2705,27,0.643357638888889,0.6336701388888889,0.6415520833333334,0.6280243055555556,0.6230694444444445,-0.02028819444444452,False
neighbors50,2707,27,0.6210347222222223,0.6305104166666665,0.6266909722222221,0.6270590277777778,0.6506458333333333,0.02961111111111092,False
neighbors50,2712,27,0.63296875,0.6304270833333333,0.6320798611111113,0.6242222222222222,0.6551979166666666,0.022229166666666633,False
neighbors50,2713,27,0.6199236111111109,0.6226215277777777,0.6205590277777777,0.632954861111111,0.6416805555555556,0.021756944444444648,False
neighbors50,2720,27,0.6457638888888889,0.6533819444444445,0.64090625,0.6261909722222223,0.6289861111111112,-0.01677777777777767,False
neighbors50,2725,27,0.6377048611111111,0.6366979166666668,0.6727743055555556,0.6415277777777777,0.6327673611111112,-0.004937499999999928,False
neighbors50,2728,27,0.6460833333333333,0.6324895833333335,0.632454861111111,0.6568993055555555,0.6418020833333333,-0.004281250000000014,False
neighbors50,2730,27,0.6579270833333334,0.6495729166666667,0.6471909722222222,0.6410486111111111,0.6459201388888889,-0.0120069444444445,False
neighbors50,2734,27,0.646611111111111,0.6420069444444444,0.6444375000000001,0.6349340277777779,0.6330520833333333,-0.013559027777777732,False
neighbors50,2735,27,0.6293090277777779,0.6172604166666666,0.64484375,0.6439444444444445,0.6501875,0.020878472222222166,False
neighbors50,2736,27,0.6515208333333333,0.6474375,0.6342430555555555,0.6688715277777777,0.6497395833333333,-0.0017812500000000675,False
neighbors50,2737,27,0.6302881944444445,0.6220590277777779,0.6434201388888888,0.6297152777777778,0.650986111111111,0.020697916666666538,False
neighbors50,2738,27,0.6259722222222222,0.61865625,0.6345451388888889,0.6180902777777777,0.6285,0.0025277777777777954,False
neighbors50,2739,27,0.6167777777777776,0.6267395833333333,0.6278194444444444,0.6319930555555556,0.6436875000000001,0.026909722222222432,True
neighbors50,2740,27,0.6321111111111111,0.6226840277777779,0.633638888888889,0.6312500000000001,0.6408263888888889,0.008715277777777808,False
neighbors50,2741,27,0.6367118055555554,0.6532152777777777,0.633045138888889,0.6406006944444445,0.6585034722222223,0.021791666666666876,False
neighbors50,2745,27,0.63765625,0.6506701388888888,0.6401458333333333,0.6469375,0.6564652777777779,0.01880902777777782,False
neighbors50,2746,27,0.622295138888889,0.6208263888888889,0.6159444444444445,0.6292916666666667,0.6431805555555555,0.020885416666666545,False
neighbors50,2804,28,0.66371875,0.6511874999999999,0.653795138888889,0.6637916666666668,0.6603611111111111,-0.0033576388888889586,False
neighbors50,2805,28,0.6565069444444445,0.6542777777777778,0.6621736111111111,0.6605,0.675392361111111,0.018885416666666544,False
neighbors50,2808,28,0.6642951388888888,0.6559722222222222,0.6486805555555556,0.6422395833333334,0.6961458333333334,0.03185069444444455,False
neighbors50,2916,29,0.6330104166666667,0.658638888888889,0.6524895833333333,0.6774583333333335,0.67821875,0.045208333333333295,False
neighbors50,3003,30,0.7482430555555554,0.7342951388888888,0.6564965277777778,0.7025138888888889,0.6971631944444445,-0.05107986111111085,False
neighbors50,3004,30,0.6519895833333333,0.6473888888888888,0.6475069444444443,0.6601493055555555,0.6689965277777777,0.017006944444444394,False
neighbors50,3005,30,0.7000104166666667,0.7038541666666667,0.6765659722222223,0.6845173611111112,0.6867743055555555,-0.013236111111111226,False
neighbors50,3103,31,0.6629895833333332,0.6728576388888888,0.6618576388888889,0.6867048611111112,0.667420138888889,0.004430555555555715,False
neighbors50,3104,31,0.7020138888888888,0.7023333333333334,0.7305833333333334,0.7244027777777777,0.7087256944444444,0.006711805555555617,False
neighbors50,3106,31,0.6683229166666667,0.655,0.6812430555555555,0.6860694444444443,0.6687118055555556,0.0003888888888889941,False
neighbors50,3107,31,0.6624618055555556,0.6665833333333334,0.6457777777777778,0.6525034722222223,0.6721840277777777,0.009722222222222188,False
neighbors50,3109,31,0.6491354166666667,0.6554965277777778,0.6757500000000001,0.6955659722222223,0.6942708333333334,0.04513541666666665,False
neighbors50,3203,32,0.6361909722222221,0.6402395833333334,0.6259756944444445,0.6327534722222223,0.6460659722222223,0.00987500000000019,False
neighbors50,3204,32,0.6679479166666666,0.6705590277777778,0.6517499999999999,0.6611631944444444,0.6440659722222223,-0.02388194444444436,False
neighbors50,3205,32,0.6536493055555556,0.6892673611111111,0.6714895833333334,0.6790625,0.6636284722222222,0.00997916666666665,False
neighbors50,3207,32,0.6511979166666666,0.6349583333333333,0.6494236111111111,0.6430868055555556,0.6513923611111111,0.00019444444444449704,False
neighbors50,3304,33,0.6485416666666668,0.6487291666666667,0.6247569444444443,0.6363333333333333,0.6246076388888888,-0.023934027777777978,False
neighbors50,3312,33,0.6255694444444444,0.651482638888889,0.6253541666666667,0.6420625,0.6478645833333334,0.02229513888888901,False
neighbors50,3320,33,0.6287916666666667,0.6366006944444443,0.6215659722222223,0.6358125,0.6334027777777778,0.00461111111111101,False
neighbors50,3402,34,0.6407638888888888,0.6436076388888889,0.6408020833333333,0.6261666666666668,0.6312152777777778,-0.00954861111111105,False
neighbors50,3404,34,0.6425833333333333,0.6319305555555557,0.6368611111111112,0.6538125,0.6432534722222222,0.0006701388888888937,False
neighbors50,3504,35,0.6403611111111112,0.6356701388888889,0.6552986111111111,0.6552326388888889,0.6595104166666667,0.019149305555555496,False
neighbors50,3505,35,0.6633159722222223,0.6662916666666667,0.6759999999999999,0.6890902777777776,0.6569166666666667,-0.006399305555555568,False
neighbors50,3506,35,0.6557812500000001,0.6631041666666665,0.6539895833333333,0.6505347222222223,0.6476805555555555,-0.008100694444444612,False
neighbors50,3600,36,0.6248784722222223,0.6187395833333333,0.6265937500000001,0.6307465277777777,0.6355138888888889,0.010635416666666675,False
neighbors50,3604,36,0.6513298611111111,0.6575625000000002,0.6740937499999999,0.6577777777777778,0.6721736111111111,0.02084374999999994,False
neighbors50,3616,36,0.6479513888888888,0.6521493055555554,0.6471631944444444,0.6561493055555555,0.6924965277777777,0.04454513888888889,False
