branch,label,uint64_seed
centres,centres/nested/subfield/8/11,13121505450706650350
centres,centres/nested/subfield/8/12,14849179673328145051
centres,centres/nested/subfield/8/13,12389892749066865491
centres,centres/nested/subfield/8/14,9124988406019732009
centres,centres/nested/subfield/8/15,13768748170680291210
centres,centres/nested/subfield/8/16,14726542473309840321
centres,centres/nested/subfield/8/17,14739706303753892063
centres,centres/nested/subfield/8/18,11526752881135813154
centres,centres/nested/subfield/8/19,2129673429965989857
centres,centres/nested/subfield/8/20,4450671908166971873
centres,centres/nested/subfield/8/21,6109830644616374349
centres,centres/nested/subfield/8/22,14796611999881020995
centres,centres/nested/subfield/8/23,813407789312077091
centres,centres/nested/subfield/8/24,4207239396983886327
centres,centres/nested/subfield/8/25,4006862116798369510
centres,centres/nested/subfield/8/26,9732558969351907696
centres,centres/nested/subfield/8/27,10836506109436687904
centres,centres/nested/subfield/8/28,13364093118363632634
centres,centres/nested/subfield/8/29,11631157690980510117
centres,centres/nested/subfield/8/30,9057420376474512857
centres,centres/nested/subfield/8/31,5683409556316864705
centres,centres/nested/subfield/8/32,5351090422448961082
centres,centres/nested/subfield/8/33,10804142396365696033
centres,centres/nested/subfield/8/34,7273828132349250370
centres,centres/nested/subfield/8/35,814573074170656580
centres,centres/nested/subfield/8/36,3530018872909544528
centres,centres/nested/articles/8/0/1109/2000,3691037808568763704
centres,centres/nested/articles/8/0/1109/2005,14787324541740803121
centres,centres/nested/articles/8/0/1109/2010,14391825195969196385
centres,centres/nested/articles/8/0/1109/2015,17742970986268397228
centres,centres/nested/articles/8/0/1109/2020,10367739092574089648
centres,centres/nested/articles/8/0/1209/2000,15385851466570892584
centres,centres/nested/articles/8/0/1209/2005,5665554785896783621
centres,centres/nested/articles/8/0/1209/2010,13217033572162290000
centres,centres/nested/articles/8/0/1209/2015,8570478504229457597
centres,centres/nested/articles/8/0/1209/2020,1802396046789258963
centres,centres/nested/articles/8/0/1305/2000,2835911789540465358
centres,centres/nested/articles/8/0/1305/2005,6216337643273273824
centres,centres/nested/articles/8/0/1305/2010,2147357118945261914
centres,centres/nested/articles/8/0/1305/2015,439933355524662857
centres,centres/nested/articles/8/0/1305/2020,18129032288031535399
centres,centres/nested/articles/8/0/1405/2000,7524579949599656680
centres,centres/nested/articles/8/0/1405/2005,606878648343614503
centres,centres/nested/articles/8/0/1405/2010,9298887242989405716
centres,centres/nested/articles/8/0/1405/2015,11963141526368732657
centres,centres/nested/articles/8/0/1405/2020,7025856318442833092
centres,centres/nested/articles/8/0/1506/2000,11399731342046736551
centres,centres/nested/articles/8/0/1506/2005,4462594762549320150
centres,centres/nested/articles/8/0/1506/2010,4988898105479843001
centres,centres/nested/articles/8/0/1506/2015,11796708462264796860
centres,centres/nested/articles/8/0/1506/2020,8349105349286111622
centres,centres/nested/articles/8/0/1602/2000,12876203160197315473
centres,centres/nested/articles/8/0/1602/2005,1123695679523248792
centres,centres/nested/articles/8/0/1602/2010,9786705897605143604
centres,centres/nested/articles/8/0/1602/2015,13169381995237924801
centres,centres/nested/articles/8/0/1602/2020,2450936514309378324
centres,centres/nested/articles/8/0/1706/2000,5626157525813795698
centres,centres/nested/articles/8/0/1706/2005,7530777918590629238
centres,centres/nested/articles/8/0/1706/2010,17947947097238289395
centres,centres/nested/articles/8/0/1706/2015,8734635230226531642
centres,centres/nested/articles/8/0/1706/2020,14114713209881854040
centres,centres/nested/articles/8/0/1800/2000,5452413511557345135
centres,centres/nested/articles/8/0/1800/2005,3414298401516721797
centres,centres/nested/articles/8/0/1800/2010,4176862701914233207
centres,centres/nested/articles/8/0/1800/2015,4268995556765902473
centres,centres/nested/articles/8/0/1800/2020,18021137566218660313
centres,centres/nested/articles/8/0/1911/2000,10973226305154090545
centres,centres/nested/articles/8/0/1911/2005,8149144736423909593
centres,centres/nested/articles/8/0/1911/2010,7757506560383692841
centres,centres/nested/articles/8/0/1911/2015,17584168069559018501
centres,centres/nested/articles/8/0/1911/2020,650708539648781518
centres,centres/nested/articles/8/0/2002/2000,7068974868248580817
centres,centres/nested/articles/8/0/2002/2005,6514648400374784158
centres,centres/nested/articles/8/0/2002/2010,12324905895472047542
centres,centres/nested/articles/8/0/2002/2015,236294071905598740
centres,centres/nested/articles/8/0/2002/2020,4574094289695704876
centres,centres/nested/articles/8/0/2105/2000,6802452098231389272
centres,centres/nested/articles/8/0/2105/2005,2127232031275881049
centres,centres/nested/articles/8/0/2105/2010,10803601183285958746
centres,centres/nested/articles/8/0/2105/2015,10112036556951643711
centres,centres/nested/articles/8/0/2105/2020,2077036516818152413
centres,centres/nested/articles/8/0/2208/2000,230734454032346934
centres,centres/nested/articles/8/0/2208/2005,11615023010975271873
centres,centres/nested/articles/8/0/2208/2010,2887835832375099950
centres,centres/nested/articles/8/0/2208/2015,5534049893733246232
centres,centres/nested/articles/8/0/2208/2020,2486239704124419649
centres,centres/nested/articles/8/0/2302/2000,1371829929588556102
centres,centres/nested/articles/8/0/2302/2005,640901675527113225
centres,centres/nested/articles/8/0/2302/2010,11104574120383679397
centres,centres/nested/articles/8/0/2302/2015,12483701437671561097
centres,centres/nested/articles/8/0/2302/2020,10087941124427794216
centres,centres/nested/articles/8/0/2404/2000,4843632587271186766
centres,centres/nested/articles/8/0/2404/2005,4501716174691620968
centres,centres/nested/articles/8/0/2404/2010,350751310472565428
centres,centres/nested/articles/8/0/2404/2015,15586348360593038778
centres,centres/nested/articles/8/0/2404/2020,13269339879837787758
centres,centres/nested/articles/8/0/2508/2000,10689437566645806972
centres,centres/nested/articles/8/0/2508/2005,7715427117106466134
centres,centres/nested/articles/8/0/2508/2010,16652726133359510274
centres,centres/nested/articles/8/0/2508/2015,14216414072561529896
centres,centres/nested/articles/8/0/2508/2020,9128981585547023040
centres,centres/nested/articles/8/0/2604/2000,481311912493601063
centres,centres/nested/articles/8/0/2604/2005,6304928084644602736
centres,centres/nested/articles/8/0/2604/2010,1191358219334437722
centres,centres/nested/articles/8/0/2604/2015,15933825998924092415
centres,centres/nested/articles/8/0/2604/2020,903234491330204213
centres,centres/nested/articles/8/0/2713/2000,10848007165779108868
centres,centres/nested/articles/8/0/2713/2005,9368203341582931752
centres,centres/nested/articles/8/0/2713/2010,5946799423336943240
centres,centres/nested/articles/8/0/2713/2015,1758744528566470396
centres,centres/nested/articles/8/0/2713/2020,17525581256920277235
centres,centres/nested/articles/8/0/2804/2000,356045892189695485
centres,centres/nested/articles/8/0/2804/2005,171027580642984002
centres,centres/nested/articles/8/0/2804/2010,8098479737554535433
centres,centres/nested/articles/8/0/2804/2015,18035829983507153761
centres,centres/nested/articles/8/0/2804/2020,7555703733791128812
centres,centres/nested/articles/8/0/2922/2000,3245433929059805190
centres,centres/nested/articles/8/0/2922/2005,8217430133805298687
centres,centres/nested/articles/8/0/2922/2010,8881351265469652780
centres,centres/nested/articles/8/0/2922/2015,15792145011095532345
centres,centres/nested/articles/8/0/2922/2020,7851312230121488050
centres,centres/nested/articles/8/0/3004/2000,13239675685894619049
centres,centres/nested/articles/8/0/3004/2005,8212761672787148912
centres,centres/nested/articles/8/0/3004/2010,2502319040218445063
centres,centres/nested/articles/8/0/3004/2015,5537167116190958258
centres,centres/nested/articles/8/0/3004/2020,3928288297841414998
centres,centres/nested/articles/8/0/3103/2000,1828330273921436196
centres,centres/nested/articles/8/0/3103/2005,17834101603987168104
centres,centres/nested/articles/8/0/3103/2010,17122882852067550738
centres,centres/nested/articles/8/0/3103/2015,6862699246449915631
centres,centres/nested/articles/8/0/3103/2020,2242438728265658603
centres,centres/nested/articles/8/0/3202/2000,6466722234107574446
centres,centres/nested/articles/8/0/3202/2005,10461166544201263462
centres,centres/nested/articles/8/0/3202/2010,16086211157278894526
centres,centres/nested/articles/8/0/3202/2015,8426563114024861558
centres,centres/nested/articles/8/0/3202/2020,8502805616421154557
centres,centres/nested/articles/8/0/3320/2000,12451015517382548875
centres,centres/nested/articles/8/0/3320/2005,12184677897829045993
centres,centres/nested/articles/8/0/3320/2010,10258393294733689972
centres,centres/nested/articles/8/0/3320/2015,14589654345284510450
centres,centres/nested/articles/8/0/3320/2020,16188078460860598595
centres,centres/nested/articles/8/0/3402/2000,13020323624124256713
centres,centres/nested/articles/8/0/3402/2005,5755768140773668894
centres,centres/nested/articles/8/0/3402/2010,7857020498108389844
centres,centres/nested/articles/8/0/3402/2015,13292046201694833720
centres,centres/nested/articles/8/0/3402/2020,8367933098592122637
centres,centres/nested/articles/8/0/3506/2000,13993679930308590714
centres,centres/nested/articles/8/0/3506/2005,15690649703299526484
centres,centres/nested/articles/8/0/3506/2010,4965858640827317220
centres,centres/nested/articles/8/0/3506/2015,4356445932898440086
centres,centres/nested/articles/8/0/3506/2020,7051827588907333328
centres,centres/nested/articles/8/0/3614/2000,9292731950959439214
centres,centres/nested/articles/8/0/3614/2005,108891259935306082
centres,centres/nested/articles/8/0/3614/2010,12388062328837448108
centres,centres/nested/articles/8/0/3614/2015,14428925766986814010
centres,centres/nested/articles/8/0/3614/2020,13599719233031239790
centres,centres/nested/random/8/0/2000,13561462761786592325
centres,centres/nested/random/8/0/2005,15312951952957214550
centres,centres/nested/random/8/0/2010,9606898274085565743
centres,centres/nested/random/8/0/2015,1784640741133873788
centres,centres/nested/random/8/0/2020,2348608685782132278
centres,centres/nested/articles/8/1/1109/2000,2148020528470660855
centres,centres/nested/articles/8/1/1109/2005,9105619582111016597
centres,centres/nested/articles/8/1/1109/2010,11866680971029524006
centres,centres/nested/articles/8/1/1109/2015,96962233934526248
centres,centres/nested/articles/8/1/1109/2020,3361323405957576850
centres,centres/nested/articles/8/1/1209/2000,5964917727233957437
centres,centres/nested/articles/8/1/1209/2005,6767781088282028143
centres,centres/nested/articles/8/1/1209/2010,7884155570758845696
centres,centres/nested/articles/8/1/1209/2015,14383682004614284493
centres,centres/nested/articles/8/1/1209/2020,920411157696802617
centres,centres/nested/articles/8/1/1305/2000,10545091679296840119
centres,centres/nested/articles/8/1/1305/2005,8239433986036979669
centres,centres/nested/articles/8/1/1305/2010,13518538863768640513
centres,centres/nested/articles/8/1/1305/2015,1333458472985027239
centres,centres/nested/articles/8/1/1305/2020,5587954934703521573
centres,centres/nested/articles/8/1/1405/2000,10907020603738404435
centres,centres/nested/articles/8/1/1405/2005,6155973836633234721
centres,centres/nested/articles/8/1/1405/2010,1309697455178710767
centres,centres/nested/articles/8/1/1405/2015,12220706373748106148
centres,centres/nested/articles/8/1/1405/2020,1725606967839942910
centres,centres/nested/articles/8/1/1506/2000,13503221225859547716
centres,centres/nested/articles/8/1/1506/2005,3462742102389744987
centres,centres/nested/articles/8/1/1506/2010,15448820580452765098
centres,centres/nested/articles/8/1/1506/2015,17219743348406414360
centres,centres/nested/articles/8/1/1506/2020,12794068891879419584
centres,centres/nested/articles/8/1/1602/2000,18083067056691552801
centres,centres/nested/articles/8/1/1602/2005,1213828100014180987
centres,centres/nested/articles/8/1/1602/2010,16542818046224432201
centres,centres/nested/articles/8/1/1602/2015,16614666147880002836
centres,centres/nested/articles/8/1/1602/2020,1645626822343138118
centres,centres/nested/articles/8/1/1706/2000,13322316697291004779
centres,centres/nested/articles/8/1/1706/2005,4650644064902859049
centres,centres/nested/articles/8/1/1706/2010,10478430736603244688
centres,centres/nested/articles/8/1/1706/2015,16590381277670959379
centres,centres/nested/articles/8/1/1706/2020,9531053521548909317
centres,centres/nested/articles/8/1/1800/2000,2874670811641834258
centres,centres/nested/articles/8/1/1800/2005,9316030747235643697
centres,centres/nested/articles/8/1/1800/2010,6458760977050876710
centres,centres/nested/articles/8/1/1800/2015,15234919600702125868
centres,centres/nested/articles/8/1/1800/2020,15213901754099346297
centres,centres/nested/articles/8/1/1911/2000,12214108722208134933
centres,centres/nested/articles/8/1/1911/2005,18024894329477693894
centres,centres/nested/articles/8/1/1911/2010,17205292155834800804
centres,centres/nested/articles/8/1/1911/2015,2569672486653953863
centres,centres/nested/articles/8/1/1911/2020,14925558581922816459
centres,centres/nested/articles/8/1/2002/2000,7231564087540527049
centres,centres/nested/articles/8/1/2002/2005,4524503868743368772
centres,centres/nested/articles/8/1/2002/2010,9516523421419272743
centres,centres/nested/articles/8/1/2002/2015,9214228124425514530
centres,centres/nested/articles/8/1/2002/2020,13307926828149388818
centres,centres/nested/articles/8/1/2105/2000,4735921747248677938
centres,centres/nested/articles/8/1/2105/2005,8699518555236954691
centres,centres/nested/articles/8/1/2105/2010,1761555545603129308
centres,centres/nested/articles/8/1/2105/2015,8155008610381142513
centres,centres/nested/articles/8/1/2105/2020,17242100544400524794
centres,centres/nested/articles/8/1/2208/2000,11422625465507257455
centres,centres/nested/articles/8/1/2208/2005,17366256957088601584
centres,centres/nested/articles/8/1/2208/2010,587880146563635894
centres,centres/nested/articles/8/1/2208/2015,5399918504095930707
centres,centres/nested/articles/8/1/2208/2020,18046809694359930641
centres,centres/nested/articles/8/1/2302/2000,2708979480731366227
centres,centres/nested/articles/8/1/2302/2005,6117704772748822423
centres,centres/nested/articles/8/1/2302/2010,14051508517768869492
centres,centres/nested/articles/8/1/2302/2015,17860328315911121227
centres,centres/nested/articles/8/1/2302/2020,10104394432309277547
centres,centres/nested/articles/8/1/2404/2000,16911440586416732084
centres,centres/nested/articles/8/1/2404/2005,16080160835557019578
centres,centres/nested/articles/8/1/2404/2010,17603319000177757036
centres,centres/nested/articles/8/1/2404/2015,15536710252089028440
centres,centres/nested/articles/8/1/2404/2020,8141075856345812288
centres,centres/nested/articles/8/1/2508/2000,7524592208873764604
centres,centres/nested/articles/8/1/2508/2005,4252244021128674623
centres,centres/nested/articles/8/1/2508/2010,1979410473603780284
centres,centres/nested/articles/8/1/2508/2015,9086261266654542325
centres,centres/nested/articles/8/1/2508/2020,1224513749500788914
centres,centres/nested/articles/8/1/2604/2000,15099048054571071101
centres,centres/nested/articles/8/1/2604/2005,7344685906944784195
centres,centres/nested/articles/8/1/2604/2010,14346567720723305801
centres,centres/nested/articles/8/1/2604/2015,3432582767516103254
centres,centres/nested/articles/8/1/2604/2020,14040915817957985683
centres,centres/nested/articles/8/1/2713/2000,108075529084322567
centres,centres/nested/articles/8/1/2713/2005,16359678776150114364
centres,centres/nested/articles/8/1/2713/2010,5497130787008591609
centres,centres/nested/articles/8/1/2713/2015,1900032379891635130
centres,centres/nested/articles/8/1/2713/2020,14824646696216307886
centres,centres/nested/articles/8/1/2804/2000,5294690568924939986
centres,centres/nested/articles/8/1/2804/2005,14712636045244040431
centres,centres/nested/articles/8/1/2804/2010,15004667116768724770
centres,centres/nested/articles/8/1/2804/2015,14503341215157237022
centres,centres/nested/articles/8/1/2804/2020,4914041491161655768
centres,centres/nested/articles/8/1/2922/2000,17423705003236940293
centres,centres/nested/articles/8/1/2922/2005,13601999883847389220
centres,centres/nested/articles/8/1/2922/2010,1766910395847039809
centres,centres/nested/articles/8/1/2922/2015,16916257246134339872
centres,centres/nested/articles/8/1/2922/2020,13534419938067331099
centres,centres/nested/articles/8/1/3004/2000,17809820038341516262
centres,centres/nested/articles/8/1/3004/2005,10125969242769111161
centres,centres/nested/articles/8/1/3004/2010,6238087383414614922
centres,centres/nested/articles/8/1/3004/2015,13006402454344112707
centres,centres/nested/articles/8/1/3004/2020,10776071371743098681
centres,centres/nested/articles/8/1/3103/2000,3931738940140815942
centres,centres/nested/articles/8/1/3103/2005,8710795665535677903
centres,centres/nested/articles/8/1/3103/2010,10741785000385886830
centres,centres/nested/articles/8/1/3103/2015,10223013600093155214
centres,centres/nested/articles/8/1/3103/2020,6000345385610102808
centres,centres/nested/articles/8/1/3202/2000,14727888822517709829
centres,centres/nested/articles/8/1/3202/2005,6684680219310202744
centres,centres/nested/articles/8/1/3202/2010,5826839070890132704
centres,centres/nested/articles/8/1/3202/2015,14304832294098895942
centres,centres/nested/articles/8/1/3202/2020,12375285796870629521
centres,centres/nested/articles/8/1/3320/2000,7947116675736317505
centres,centres/nested/articles/8/1/3320/2005,16066144457946351895
centres,centres/nested/articles/8/1/3320/2010,11364652588471011383
centres,centres/nested/articles/8/1/3320/2015,173168063076428329
centres,centres/nested/articles/8/1/3320/2020,3347295493898571279
centres,centres/nested/articles/8/1/3402/2000,7594714986693065160
centres,centres/nested/articles/8/1/3402/2005,15396238974928030906
centres,centres/nested/articles/8/1/3402/2010,9101524723208174224
centres,centres/nested/articles/8/1/3402/2015,8115197073057661969
centres,centres/nested/articles/8/1/3402/2020,13558089611579752732
centres,centres/nested/articles/8/1/3506/2000,4644820009196757757
centres,centres/nested/articles/8/1/3506/2005,14544943839463007774
centres,centres/nested/articles/8/1/3506/2010,18204458371507038955
centres,centres/nested/articles/8/1/3506/2015,7276964873755321213
centres,centres/nested/articles/8/1/3506/2020,13059961897954885696
centres,centres/nested/articles/8/1/3614/2000,13210838971606933717
centres,centres/nested/articles/8/1/3614/2005,4245704608021632795
centres,centres/nested/articles/8/1/3614/2010,12098445061382405936
centres,centres/nested/articles/8/1/3614/2015,474888382723148010
centres,centres/nested/articles/8/1/3614/2020,10824111414397987804
centres,centres/nested/random/8/1/2000,9086805857205857913
centres,centres/nested/random/8/1/2005,12965065690011622685
centres,centres/nested/random/8/1/2010,16280637742144915152
centres,centres/nested/random/8/1/2015,12734962029157938693
centres,centres/nested/random/8/1/2020,16383946752938535976
centres,centres/nested/articles/8/2/1109/2000,8895209338066395350
centres,centres/nested/articles/8/2/1109/2005,1119077649483818868
centres,centres/nested/articles/8/2/1109/2010,17192658945388249926
centres,centres/nested/articles/8/2/1109/2015,9515536740819730154
centres,centres/nested/articles/8/2/1109/2020,2550492057515167847
centres,centres/nested/articles/8/2/1209/2000,4728520703285181612
centres,centres/nested/articles/8/2/1209/2005,9924934225895467438
centres,centres/nested/articles/8/2/1209/2010,8589035759911973443
centres,centres/nested/articles/8/2/1209/2015,18168037408834428323
centres,centres/nested/articles/8/2/1209/2020,15042576046020264057
centres,centres/nested/articles/8/2/1305/2000,4191528654010208844
centres,centres/nested/articles/8/2/1305/2005,1896161298408109857
centres,centres/nested/articles/8/2/1305/2010,7338915727742520165
centres,centres/nested/articles/8/2/1305/2015,16135310934602196550
centres,centres/nested/articles/8/2/1305/2020,15715352253596531130
centres,centres/nested/articles/8/2/1405/2000,7337144417302281519
centres,centres/nested/articles/8/2/1405/2005,7782453821989706365
centres,centres/nested/articles/8/2/1405/2010,9991797692933393466
centres,centres/nested/articles/8/2/1405/2015,962861788627269657
centres,centres/nested/articles/8/2/1405/2020,7104189059898371811
centres,centres/nested/articles/8/2/1506/2000,12838607559213182263
centres,centres/nested/articles/8/2/1506/2005,10706893743645266226
centres,centres/nested/articles/8/2/1506/2010,17415828789847921885
centres,centres/nested/articles/8/2/1506/2015,5781719569196549606
centres,centres/nested/articles/8/2/1506/2020,3135554817511478389
centres,centres/nested/articles/8/2/1602/2000,1787263408464689120
centres,centres/nested/articles/8/2/1602/2005,871930180275363510
centres,centres/nested/articles/8/2/1602/2010,14140371797631527267
centres,centres/nested/articles/8/2/1602/2015,7727904047599194855
centres,centres/nested/articles/8/2/1602/2020,13614409376774692413
centres,centres/nested/articles/8/2/1706/2000,2079213883117608021
centres,centres/nested/articles/8/2/1706/2005,17089943691911835956
centres,centres/nested/articles/8/2/1706/2010,12310746597323090161
centres,centres/nested/articles/8/2/1706/2015,17769822750174431991
centres,centres/nested/articles/8/2/1706/2020,12522158179624750666
centres,centres/nested/articles/8/2/1800/2000,9367357629831763717
centres,centres/nested/articles/8/2/1800/2005,13923871842069876104
centres,centres/nested/articles/8/2/1800/2010,15430082748117985336
centres,centres/nested/articles/8/2/1800/2015,9219624007285678741
centres,centres/nested/articles/8/2/1800/2020,14484968863974935900
centres,centres/nested/articles/8/2/1911/2000,4116058658527098665
centres,centres/nested/articles/8/2/1911/2005,7570937578300343196
centres,centres/nested/articles/8/2/1911/2010,6114870297004418505
centres,centres/nested/articles/8/2/1911/2015,2996102900954111145
centres,centres/nested/articles/8/2/1911/2020,10327735758060366058
centres,centres/nested/articles/8/2/2002/2000,7054162987310980972
centres,centres/nested/articles/8/2/2002/2005,10953079981540301796
centres,centres/nested/articles/8/2/2002/2010,7630485006605464646
centres,centres/nested/articles/8/2/2002/2015,12753439938266112292
centres,centres/nested/articles/8/2/2002/2020,12239891903017897813
centres,centres/nested/articles/8/2/2105/2000,2081112797059008969
centres,centres/nested/articles/8/2/2105/2005,7720930901250652767
centres,centres/nested/articles/8/2/2105/2010,17004336778309740146
centres,centres/nested/articles/8/2/2105/2015,16312833613237463012
centres,centres/nested/articles/8/2/2105/2020,16504541226888185745
centres,centres/nested/articles/8/2/2208/2000,3108109212596474707
centres,centres/nested/articles/8/2/2208/2005,758407888725051811
centres,centres/nested/articles/8/2/2208/2010,16719524811407951812
centres,centres/nested/articles/8/2/2208/2015,14059160082475451398
centres,centres/nested/articles/8/2/2208/2020,4824565777579409255
centres,centres/nested/articles/8/2/2302/2000,4543849198040900089
centres,centres/nested/articles/8/2/2302/2005,1309606851927608006
centres,centres/nested/articles/8/2/2302/2010,15136042557660571473
centres,centres/nested/articles/8/2/2302/2015,15787270600081097248
centres,centres/nested/articles/8/2/2302/2020,16884988324628042416
centres,centres/nested/articles/8/2/2404/2000,3323663909169326568
centres,centres/nested/articles/8/2/2404/2005,10563795052923183518
centres,centres/nested/articles/8/2/2404/2010,11698583863757318156
centres,centres/nested/articles/8/2/2404/2015,15519895447488017524
centres,centres/nested/articles/8/2/2404/2020,1635245153955939703
centres,centres/nested/articles/8/2/2508/2000,12456640005549201451
centres,centres/nested/articles/8/2/2508/2005,852744114532462964
centres,centres/nested/articles/8/2/2508/2010,13900437019061404788
centres,centres/nested/articles/8/2/2508/2015,450260399972072555
centres,centres/nested/articles/8/2/2508/2020,6795042220079289698
centres,centres/nested/articles/8/2/2604/2000,8453220197019173630
centres,centres/nested/articles/8/2/2604/2005,9709183111474988908
centres,centres/nested/articles/8/2/2604/2010,13234823116296538561
centres,centres/nested/articles/8/2/2604/2015,4536214012323316148
centres,centres/nested/articles/8/2/2604/2020,6970001940592894442
centres,centres/nested/articles/8/2/2713/2000,14806152371876304112
centres,centres/nested/articles/8/2/2713/2005,16061576055992860717
centres,centres/nested/articles/8/2/2713/2010,10733832422934795455
centres,centres/nested/articles/8/2/2713/2015,8354198110450238361
centres,centres/nested/articles/8/2/2713/2020,1451272590875590512
centres,centres/nested/articles/8/2/2804/2000,2086781849123930857
centres,centres/nested/articles/8/2/2804/2005,6341025759691543942
centres,centres/nested/articles/8/2/2804/2010,2278890832350076284
centres,centres/nested/articles/8/2/2804/2015,6272268281038433697
centres,centres/nested/articles/8/2/2804/2020,10062245112060890844
centres,centres/nested/articles/8/2/2922/2000,17724233441895561057
centres,centres/nested/articles/8/2/2922/2005,10540765065703764808
centres,centres/nested/articles/8/2/2922/2010,12028104309762400044
centres,centres/nested/articles/8/2/2922/2015,1754300260991312559
centres,centres/nested/articles/8/2/2922/2020,10286617545062200875
centres,centres/nested/articles/8/2/3004/2000,7114450244530243872
centres,centres/nested/articles/8/2/3004/2005,10124418138231897951
centres,centres/nested/articles/8/2/3004/2010,5150265523790059244
centres,centres/nested/articles/8/2/3004/2015,13890313032235541844
centres,centres/nested/articles/8/2/3004/2020,13159363070181021623
centres,centres/nested/articles/8/2/3103/2000,8973401825155206609
centres,centres/nested/articles/8/2/3103/2005,8348370072730208930
centres,centres/nested/articles/8/2/3103/2010,10925235238186796410
centres,centres/nested/articles/8/2/3103/2015,12397350387017175369
centres,centres/nested/articles/8/2/3103/2020,10164373312720322992
centres,centres/nested/articles/8/2/3202/2000,8237285919293042683
centres,centres/nested/articles/8/2/3202/2005,908375276420056434
centres,centres/nested/articles/8/2/3202/2010,16224596977790016319
centres,centres/nested/articles/8/2/3202/2015,10603333278320456265
centres,centres/nested/articles/8/2/3202/2020,8783655776215321540
centres,centres/nested/articles/8/2/3320/2000,3738010962048065667
centres,centres/nested/articles/8/2/3320/2005,792670114526508734
centres,centres/nested/articles/8/2/3320/2010,14099401905056915958
centres,centres/nested/articles/8/2/3320/2015,10886137988172234873
centres,centres/nested/articles/8/2/3320/2020,15060721548844171163
centres,centres/nested/articles/8/2/3402/2000,11105028631901076076
centres,centres/nested/articles/8/2/3402/2005,14077545793171669229
centres,centres/nested/articles/8/2/3402/2010,14803582100914249322
centres,centres/nested/articles/8/2/3402/2015,8339262034363047032
centres,centres/nested/articles/8/2/3402/2020,2784179299121234342
centres,centres/nested/articles/8/2/3506/2000,81323207663491662
centres,centres/nested/articles/8/2/3506/2005,6449273289726077016
centres,centres/nested/articles/8/2/3506/2010,12408140900672886541
centres,centres/nested/articles/8/2/3506/2015,3703284050526368688
centres,centres/nested/articles/8/2/3506/2020,1765508878716378324
centres,centres/nested/articles/8/2/3614/2000,12463317448856501022
centres,centres/nested/articles/8/2/3614/2005,11475243005001776043
centres,centres/nested/articles/8/2/3614/2010,16983000383385556002
centres,centres/nested/articles/8/2/3614/2015,2823611046497133402
centres,centres/nested/articles/8/2/3614/2020,8943564570134874234
centres,centres/nested/random/8/2/2000,11396741456676324663
centres,centres/nested/random/8/2/2005,5344298034893144805
centres,centres/nested/random/8/2/2010,10357594681377811654
centres,centres/nested/random/8/2/2015,4545809312578982914
centres,centres/nested/random/8/2/2020,3427687283155051536
centres,centres/nested/articles/8/3/1109/2000,15907518101284664687
centres,centres/nested/articles/8/3/1109/2005,596108501005453849
centres,centres/nested/articles/8/3/1109/2010,8136916039957603178
centres,centres/nested/articles/8/3/1109/2015,327414787092180373
centres,centres/nested/articles/8/3/1109/2020,2800367493525121481
centres,centres/nested/articles/8/3/1209/2000,2475540387610946363
centres,centres/nested/articles/8/3/1209/2005,12651520863776804827
centres,centres/nested/articles/8/3/1209/2010,18144548279169524718
centres,centres/nested/articles/8/3/1209/2015,6201533904424580389
centres,centres/nested/articles/8/3/1209/2020,11897652109738395451
centres,centres/nested/articles/8/3/1305/2000,6145513484711746463
centres,centres/nested/articles/8/3/1305/2005,11970393214077661284
centres,centres/nested/articles/8/3/1305/2010,8944979861758475912
centres,centres/nested/articles/8/3/1305/2015,6043078278189763816
centres,centres/nested/articles/8/3/1305/2020,15060899801212222656
centres,centres/nested/articles/8/3/1405/2000,13460962422149034197
centres,centres/nested/articles/8/3/1405/2005,1037121160775575345
centres,centres/nested/articles/8/3/1405/2010,237171361253278115
centres,centres/nested/articles/8/3/1405/2015,4074429142148329268
centres,centres/nested/articles/8/3/1405/2020,1658812660849688179
centres,centres/nested/articles/8/3/1506/2000,5139612028688265095
centres,centres/nested/articles/8/3/1506/2005,18116426898999781331
centres,centres/nested/articles/8/3/1506/2010,4336780907380538097
centres,centres/nested/articles/8/3/1506/2015,1833682040679961464
centres,centres/nested/articles/8/3/1506/2020,11102392737675751539
centres,centres/nested/articles/8/3/1602/2000,12588803268640761254
centres,centres/nested/articles/8/3/1602/2005,11405162775326967874
centres,centres/nested/articles/8/3/1602/2010,10352781832317467146
centres,centres/nested/articles/8/3/1602/2015,11546939649056358701
centres,centres/nested/articles/8/3/1602/2020,2825555383187317478
centres,centres/nested/articles/8/3/1706/2000,4626690434350054622
centres,centres/nested/articles/8/3/1706/2005,10786109253852526226
centres,centres/nested/articles/8/3/1706/2010,7694089278376898214
centres,centres/nested/articles/8/3/1706/2015,12398896095258654151
centres,centres/nested/articles/8/3/1706/2020,2266482849760528945
centres,centres/nested/articles/8/3/1800/2000,5050946362007977087
centres,centres/nested/articles/8/3/1800/2005,13112258169987754127
centres,centres/nested/articles/8/3/1800/2010,1654445529592618813
centres,centres/nested/articles/8/3/1800/2015,11087943451522269538
centres,centres/nested/articles/8/3/1800/2020,966464030857180085
centres,centres/nested/articles/8/3/1911/2000,6805425246370394142
centres,centres/nested/articles/8/3/1911/2005,5213050138810465714
